ID	ID_incident	date_published	data_source	source_type	alert_type	product_categoty	product	origin_country	origin_country_EU	notified_country	notified_country_EU	hazard_description	hazard_group	summary	food_feed_fcm	date_published_year	date_published_month	date_published_year_month	date_published_quarter	date_published_year_quarter	contaminant	contaminant2	long.origin	lat.origin	long.notified	lat.notified
127278	127278	2016-09-02	RASFF Portal	Official	alert	fruits and vegetables	tomato	Germany	EU	Germany	EU	metal fragments	foreign bodies	metal fragments: tomato and rice soup	food	2016	09	2016-09	Q3	2016-Q3	metal	metal	10.38577693	51.10697903	10.38577693	51.10697903
127311	127311	2016-08-29	RASFF Portal	Official	alert	cereals and bakery products	cheese	Netherlands	EU	Germany	EU	plastic fragments	foreign bodies	plastic fragments: grated mix of cheddar and mozarella	food	2016	08	2016-08	Q3	2016-Q3	plastic	plastic	5.2814735	52.10080804	10.38577693	51.10697903
127315	127315	2016-08-29	RASFF Portal	Official	alert	ices and desserts	bakery product	Netherlands	EU	United Kingdom	EU	metal pieces	foreign bodies	metal pieces: cookie dough ice cream	food	2016	08	2016-08	Q3	2016-Q3	metal	metal	5.2814735	52.10080804	-2.86563362	54.12387156
127317	127317	2016-08-29	RASFF Portal	Official	information for follow-up	fruits and vegetables	garlic	Denmark	EU	Denmark	EU	metal pieces	foreign bodies	metal pieces: garlic	food	2016	08	2016-08	Q3	2016-Q3	metal	metal	10.02799418	55.98126391	10.02799418	55.98126391
127373	127373	2016-08-19	RASFF Portal	Official	alert	meat and meat products (other than poultry)	pork	Germany	EU	Germany	EU	foreign body	foreign bodies	foreign body: sliced black forest ham	food	2016	08	2016-08	Q3	2016-Q3	other foreign body	other foreign body	10.38577693	51.10697903	10.38577693	51.10697903
127402	127402	2016-08-17	RASFF Portal	Official	alert	cereals and bakery products	flour	Germany	EU	Netherlands	EU	plastic fragments	foreign bodies	plastic fragments: wholemeal flour	food	2016	08	2016-08	Q3	2016-Q3	plastic	plastic	10.38577693	51.10697903	5.2814735	52.10080804
127414	127414	2016-08-16	RASFF Portal	Official	alert	fruits and vegetables	tomato	Italy	EU	France	EU	glass fragments	foreign bodies	glass fragments: dried tomatoes in glass jar	food	2016	08	2016-08	Q3	2016-Q3	glass	glass	12.07000946	42.79663568	2.53618475	46.18700581
127458	127458	2016-08-10	RASFF Portal	Official	alert	cereals and bakery products	bakery product	Italy	EU	Malta	non_EU	foreign body	foreign bodies	foreign body: crunchy hosts bread scraps (ritagli di ostie croccanti)	food	2016	08	2016-08	Q3	2016-Q3	other foreign body	other foreign body	12.07000946	42.79663568	14.40522042	35.92151315
127505	127505	2016-08-04	RASFF Portal	Official	alert	milk and milk products	yoghurt	United Kingdom	EU	United Kingdom	EU	foreign body	foreign bodies	foreign body: yoghurts	food	2016	08	2016-08	Q3	2016-Q3	plastic	plastic	-2.86563362	54.12387156	-2.86563362	54.12387156
127533	127533	2016-08-02	RASFF Portal	Official	alert	poultry meat and poultry meat products	meat product	Brazil	non_EU	United Kingdom	EU	plastic fragments	foreign bodies	plastic fragments: chilled roast chicken nuggets	food	2016	08	2016-08	Q3	2016-Q3	plastic	plastic	-53.09783199	-10.78777567	-2.86563362	54.12387156
127536	127536	2016-08-02	RASFF Portal	Official	border rejection	herbs and spices	nutmeg	Indonesia	non_EU	Slovenia	EU	live insects	foreign bodies	live insects: whole nutmeg	food	2016	08	2016-08	Q3	2016-Q3	insects	insects	117.24009764	-2.21505018	14.8044464	46.11555444
127600	127600	2016-07-25	RASFF Portal	Official	information for attention	fruits and vegetables	mushroom	Italy	EU	France	EU	glass fragments	foreign bodies	glass fragments: chilled mushroom ravioli	food	2016	07	2016-07	Q3	2016-Q3	glass	glass	12.07000946	42.79663568	2.53618475	46.18700581
127635	127635	2016-07-20	RASFF Portal	Official	information for follow-up	milk and milk products	cheese	Netherlands	EU	Germany	EU	plastic particles	foreign bodies	plastic particles: grated and dried hard cheese	food	2016	07	2016-07	Q3	2016-Q3	plastic	plastic	5.2814735	52.10080804	10.38577693	51.10697903
127641	127641	2016-07-20	RASFF Portal	Official	information for follow-up	pet food	snack stick cat	Netherlands	EU	Denmark	EU	infested with mites	foreign bodies	infested with mites: snack sticks for cat	feed	2016	07	2016-07	Q3	2016-Q3	other foreign body	other foreign body	5.2814735	52.10080804	10.02799418	55.98126391
127687	127687	2016-07-13	RASFF Portal	Official	information for follow-up	prepared dishes and snacks	pasta	Belgium	EU	United Kingdom	EU	foreign body	foreign bodies	foreign body: canned pasta	food	2016	07	2016-07	Q3	2016-Q3	plastic	plastic	4.64064572	50.63981435	-2.86563362	54.12387156
127823	127823	2016-06-30	RASFF Portal	Official	information for attention	fruits and vegetables	raisin	South Africa	non_EU	Denmark	EU	insects	foreign bodies	insects: raisins	food	2016	06	2016-06	Q2	2016-Q2	insects	insects	25.08388384	-29.0003377	10.02799418	55.98126391
127838	127838	2016-06-28	RASFF Portal	Official	alert	cocoa and cocoa preparations; coffee and tea	chocolate bar	Belgium	EU	Belgium	EU	plastic fragments	foreign bodies	plastic fragments: chocolate bars	food	2016	06	2016-06	Q2	2016-Q2	plastic	plastic	4.64064572	50.63981435	4.64064572	50.63981435
127871	127871	2016-06-23	RASFF Portal	Official	alert	nuts; nut products and seeds	hazelnut	Austria	EU	Austria	EU	stones	foreign bodies	stones: minced hazelnuts	food	2016	06	2016-06	Q2	2016-Q2	stones or soil	other foreign body	14.12647809	47.58549847	14.12647809	47.58549847
127928	127928	2016-06-17	RASFF Portal	Official	information for follow-up	cereals and bakery products	spelt	Austria	EU	Austria	EU	infested with insects	foreign bodies	infested with insects: organic spelt	food	2016	06	2016-06	Q2	2016-Q2	insects	insects	14.12647809	47.58549847	14.12647809	47.58549847
127950	127950	2016-06-14	RASFF Portal	Official	alert	fruits and vegetables	chickpea	France	EU	Italy	EU	metal fragments	foreign bodies	metal fragments: organic chickpeas azuki flakes	food	2016	06	2016-06	Q2	2016-Q2	metal	metal	2.53618475	46.18700581	12.07000946	42.79663568
127962	127962	2016-06-13	RASFF Portal	Official	alert	nuts; nut products and seeds	pumpkin	China	non_EU	Norway	non_EU	foreign body	foreign bodies	foreign body: toasted pumpkin seeds	food	2016	06	2016-06	Q2	2016-Q2	other foreign body	other foreign body	103.81907385	36.56176801	15.34832968	68.75014407
127977	127977	2016-06-10	RASFF Portal	Official	information for follow-up	milk and milk products	cheese	Germany	EU	Germany	EU	foreign body	foreign bodies	foreign body: grated emmentaler cheese	food	2016	06	2016-06	Q2	2016-Q2	plastic	plastic	10.38577693	51.10697903	10.38577693	51.10697903
127999	127999	2016-06-08	RASFF Portal	Official	alert	fruits and vegetables	bakery product	India	non_EU	Germany	EU	metal wires	foreign bodies	metal wires: onion baguettes	food	2016	06	2016-06	Q2	2016-Q2	metal	metal	79.61197355	22.88578035	10.38577693	51.10697903
128002	128002	2016-06-08	RASFF Portal	Official	alert	fruits and vegetables	olive	Spain	EU	Germany	EU	glass fragments	foreign bodies	glass fragments: sliced black olives	food	2016	06	2016-06	Q2	2016-Q2	glass	glass	-3.64754874	40.24448626	10.38577693	51.10697903
128012	128012	2016-06-07	RASFF Portal	Official	alert	meat and meat products (other than poultry)	meat product	Poland	EU	Denmark	EU	metal pieces	foreign bodies	metal pieces: chilled sausages with bacon	food	2016	06	2016-06	Q2	2016-Q2	metal	metal	19.39011841	52.12759537	10.02799418	55.98126391
128022	128022	2016-06-03	RASFF Portal	Official	alert	prepared dishes and snacks	chilled salad	Germany	EU	Germany	EU	plastic fragments	foreign bodies	plastic fragments: chilled prepared salad	food	2016	06	2016-06	Q2	2016-Q2	plastic	plastic	10.38577693	51.10697903	10.38577693	51.10697903
128053	128053	2016-06-01	RASFF Portal	Official	alert	fruits and vegetables	spinach	Germany	EU	Germany	EU	plastic fragments	foreign bodies	plastic fragments: lactosefree cream spinach	food	2016	06	2016-06	Q2	2016-Q2	plastic	plastic	10.38577693	51.10697903	10.38577693	51.10697903
128060	128060	2016-06-01	RASFF Portal	Official	information for follow-up	cereals and bakery products	barley	Thailand	non_EU	Netherlands	EU	infested with insects	foreign bodies	infested with insects: jobs tear or chinese pearl barley (coix lacryma-jobi)	food	2016	06	2016-06	Q2	2016-Q2	insects	insects	101.00288352	15.11816347	5.2814735	52.10080804
128211	128211	2016-05-12	RASFF Portal	Official	alert	fruits and vegetables	olive	Spain	EU	Sweden	EU	glass fragments	foreign bodies	glass fragments: jars with pitted olives	food	2016	05	2016-05	Q2	2016-Q2	glass	glass	-3.64754874	40.24448626	16.74371219	62.79232016
128239	128239	2016-05-10	RASFF Portal	Official	information for follow-up	fruits and vegetables	bakery product	Spain	EU	Luxembourg	EU	foreign body	foreign bodies	foreign body: dried fig cake with almonds	food	2016	05	2016-05	Q2	2016-Q2	glass	glass	-3.64754874	40.24448626	6.07182681	49.76724687
128272	128272	2016-05-06	RASFF Portal	Official	alert	soups; broths; sauces and condiments	taco sauce	Belgium	EU	Denmark	EU	glass fragments	foreign bodies	glass fragments: taco sauce	food	2016	05	2016-05	Q2	2016-Q2	glass	glass	4.64064572	50.63981435	10.02799418	55.98126391
128296	128296	2016-05-04	RASFF Portal	Official	information for follow-up	soups; broths; sauces and condiments	pea	Poland	EU	Germany	EU	dead insects	foreign bodies	dead insects: pea soup in jars	food	2016	05	2016-05	Q2	2016-Q2	insects	insects	19.39011841	52.12759537	10.38577693	51.10697903
128309	128309	2016-05-02	RASFF Portal	Official	alert	prepared dishes and snacks	bakery product	Austria	EU	Germany	EU	metal fragments	foreign bodies	metal fragments: pizza crust	food	2016	05	2016-05	Q2	2016-Q2	metal	metal	14.12647809	47.58549847	10.38577693	51.10697903
128316	128316	2016-04-29	RASFF Portal	Official	alert	milk and milk products	bakery product	Germany	EU	Germany	EU	glass fragments	foreign bodies	glass fragments: frozen baguette with garlic butter filling	food	2016	04	2016-04	Q2	2016-Q2	glass	glass	10.38577693	51.10697903	10.38577693	51.10697903
128392	128392	2016-04-22	RASFF Portal	Official	alert	milk and milk products	bakery product	Poland	EU	Greece	EU	metal strips	foreign bodies	metal strips: croissant with cocoa cream filling	food	2016	04	2016-04	Q2	2016-Q2	metal	metal	19.39011841	52.12759537	22.95556207	39.07466973
128401	128401	2016-04-21	RASFF Portal	Official	alert	fruits and vegetables	orange	Denmark	EU	Germany	EU	glass fragments	foreign bodies	glass fragments: mandarine and orange fruit spread	food	2016	04	2016-04	Q2	2016-Q2	glass	glass	10.02799418	55.98126391	10.38577693	51.10697903
128421	128421	2016-04-20	RASFF Portal	Official	alert	nuts; nut products and seeds	hazelnut	Austria	EU	Austria	EU	metal pieces	foreign bodies	metal pieces: organic hazelnut flour	food	2016	04	2016-04	Q2	2016-Q2	metal	metal	14.12647809	47.58549847	14.12647809	47.58549847
128444	128444	2016-04-18	RASFF Portal	Official	alert	cocoa and cocoa preparations; coffee and tea	chocolate confectionery	Denmark	EU	Denmark	EU	foreign body	foreign bodies	foreign body: chocolate confectionery	food	2016	04	2016-04	Q2	2016-Q2	plastic	plastic	10.02799418	55.98126391	10.02799418	55.98126391
128445	128445	2016-04-18	RASFF Portal	Official	information for follow-up	soups; broths; sauces and condiments	pasta sauce	Bulgaria	EU	Germany	EU	glass fragments	foreign bodies	glass fragments: pasta sauce	food	2016	04	2016-04	Q2	2016-Q2	glass	glass	25.21552327	42.76889988	10.38577693	51.10697903
128447	128447	2016-04-18	RASFF Portal	Official	alert	fruits and vegetables	strawberry	France	EU	United Kingdom	EU	plastic fragments	foreign bodies	plastic fragments: strawberry yoghurt pouches	food	2016	04	2016-04	Q2	2016-Q2	plastic	plastic	2.53618475	46.18700581	-2.86563362	54.12387156
128472	128472	2016-04-14	RASFF Portal	Official	alert	alcoholic beverages	white rum	United Kingdom	EU	United Kingdom	EU	glass fragments	foreign bodies	glass fragments: white rum	food	2016	04	2016-04	Q2	2016-Q2	glass	glass	-2.86563362	54.12387156	-2.86563362	54.12387156
128508	128508	2016-04-11	RASFF Portal	Official	alert	milk and milk products	cheese	Finland	EU	Finland	EU	plastic fragments	foreign bodies	plastic fragments: cheese slices	food	2016	04	2016-04	Q2	2016-Q2	plastic	plastic	26.27467024	64.49884844	26.27467024	64.49884844
128515	128515	2016-04-08	RASFF Portal	Official	alert	fruits and vegetables	olive	Spain	EU	Sweden	EU	glass fragments	foreign bodies	glass fragments: jars with black olives	food	2016	04	2016-04	Q2	2016-Q2	glass	glass	-3.64754874	40.24448626	16.74371219	62.79232016
128516	128516	2016-04-08	RASFF Portal	Official	alert	poultry meat and poultry meat products	chicken	Poland	EU	France	EU	plastic fragments	foreign bodies	plastic fragments: frozen diced chicken roast	food	2016	04	2016-04	Q2	2016-Q2	plastic	plastic	19.39011841	52.12759537	2.53618475	46.18700581
128525	128525	2016-04-08	RASFF Portal	Official	information for attention	confectionery	candy taste	Turkey	non_EU	Sweden	EU	metal pieces	foreign bodies	metal pieces: soft candy with orange taste	food	2016	04	2016-04	Q2	2016-Q2	metal	metal	35.16895529	39.06160342	16.74371219	62.79232016
128571	128571	2016-04-01	RASFF Portal	Official	alert	cocoa and cocoa preparations; coffee and tea	chocolate	Poland	EU	Romania	EU	plastic fragments	foreign bodies	plastic fragments: chocolate	food	2016	04	2016-04	Q2	2016-Q2	plastic	plastic	19.39011841	52.12759537	24.97293286	45.85242939
128576	128576	2016-04-01	RASFF Portal	Official	information for follow-up	feed materials	feather protein	Netherlands	EU	Belgium	EU	fragments	foreign bodies	fragments: hydrolized feather protein	feed	2016	04	2016-04	Q2	2016-Q2	bone	other foreign body	5.2814735	52.10080804	4.64064572	50.63981435
128598	128598	2016-03-29	RASFF Portal	Official	information for attention	fruits and vegetables	fig	Turkey	non_EU	Italy	EU	infested with insects	foreign bodies	infested with insects: dried figs	food	2016	03	2016-03	Q1	2016-Q1	insects	insects	35.16895529	39.06160342	12.07000946	42.79663568
128605	128605	2016-03-24	RASFF Portal	Official	alert	confectionery	fig	Belgium	EU	Belgium	EU	glass fragments	foreign bodies	glass fragments: organic fig jam	food	2016	03	2016-03	Q1	2016-Q1	glass	glass	4.64064572	50.63981435	4.64064572	50.63981435
128606	128606	2016-03-24	RASFF Portal	Official	information for follow-up	alcoholic beverages	liqueur	Italy	EU	Germany	EU	plastic fragments	foreign bodies	plastic fragments: bitter liqueur	food	2016	03	2016-03	Q1	2016-Q1	plastic	plastic	12.07000946	42.79663568	10.38577693	51.10697903
128614	128614	2016-03-23	RASFF Portal	Official	information for follow-up	fruits and vegetables	paprika	Slovakia	EU	Estonia	EU	foreign body	foreign bodies	foreign body: letso - paprika and tomato sauce	food	2016	03	2016-03	Q1	2016-Q1	other foreign body	other foreign body	19.47905212	48.70547175	25.54248555	58.67192416
128615	128615	2016-03-23	RASFF Portal	Official	alert	milk and milk products	eggwhite bar cookie cream taste	Croatia	EU	Germany	EU	foreign body	foreign bodies	foreign body: eggwhite bar with cookies and cream taste	food	2016	03	2016-03	Q1	2016-Q1	other foreign body	other foreign body	16.40413079	45.08047284	10.38577693	51.10697903
128625	128625	2016-03-23	RASFF Portal	Official	information for follow-up	cocoa and cocoa preparations; coffee and tea	cocoa	Netherlands	EU	Sweden	EU	rodent	foreign bodies	rodent: cocoa	food	2016	03	2016-03	Q1	2016-Q1	rodents	other foreign body	5.2814735	52.10080804	16.74371219	62.79232016
128660	128660	2016-03-18	RASFF Portal	Official	alert	eggs and egg products	egg	Netherlands	EU	Netherlands	EU	plastic fragments	foreign bodies	plastic fragments: chocolate eggs	food	2016	03	2016-03	Q1	2016-Q1	plastic	plastic	5.2814735	52.10080804	5.2814735	52.10080804
128662	128662	2016-03-18	RASFF Portal	Official	information for follow-up	cereals and bakery products	rice	Germany	EU	Denmark	EU	rat droppings	foreign bodies	rat droppings: basmati rice	food	2016	03	2016-03	Q1	2016-Q1	other foreign body	other foreign body	10.38577693	51.10697903	10.02799418	55.98126391
128667	128667	2016-03-18	RASFF Portal	Official	information for attention	other food product / mixed	microtalc agent	Netherlands	EU	Netherlands	EU	metal pieces	foreign bodies	metal pieces: microtalc (dusting agent)	food	2016	03	2016-03	Q1	2016-Q1	metal	metal	5.2814735	52.10080804	5.2814735	52.10080804
128669	128669	2016-03-18	RASFF Portal	Official	information for follow-up	nuts; nut products and seeds	walnut	Bulgaria	EU	Lithuania	non_EU	dead insects	foreign bodies	dead insects: walnuts in shell	food	2016	03	2016-03	Q1	2016-Q1	insects	insects	25.21552327	42.76889988	23.88720035	55.32611078
128682	128682	2016-03-16	RASFF Portal	Official	alert	cephalopods and products thereof	squid	Peru	non_EU	France	EU	metal blade	foreign bodies	metal blade: frozen thick squid slices	food	2016	03	2016-03	Q1	2016-Q1	metal	metal	-74.38242889	-9.15280281	2.53618475	46.18700581
128691	128691	2016-03-15	RASFF Portal	Official	alert	cereals and bakery products	rice	Germany	EU	Sweden	EU	metal fragments	foreign bodies	metal fragments: rice	food	2016	03	2016-03	Q1	2016-Q1	metal	metal	10.38577693	51.10697903	16.74371219	62.79232016
128693	128693	2016-03-15	RASFF Portal	Official	information for follow-up	meat and meat products (other than poultry)	meat ball	Sweden	EU	Germany	EU	glass fragments	foreign bodies	glass fragments: frozen meat balls	food	2016	03	2016-03	Q1	2016-Q1	glass	glass	16.74371219	62.79232016	10.38577693	51.10697903
128750	128750	2016-03-09	RASFF Portal	Official	information for follow-up	nuts; nut products and seeds	cashew	Netherlands	EU	Netherlands	EU	foreign body	foreign bodies	foreign body: cashew nuts and peanuts	food	2016	03	2016-03	Q1	2016-Q1	rodents	other foreign body	5.2814735	52.10080804	5.2814735	52.10080804
128767	128767	2016-03-07	RASFF Portal	Official	alert	cereals and bakery products	oat	United Kingdom	EU	United Kingdom	EU	foreign body	foreign bodies	foreign body: wholegrain oat & oat bran flakes cereal	food	2016	03	2016-03	Q1	2016-Q1	plastic	plastic	-2.86563362	54.12387156	-2.86563362	54.12387156
128777	128777	2016-03-04	RASFF Portal	Official	alert	milk and milk products	bakery product	France	EU	Germany	EU	plastic fragments	foreign bodies	plastic fragments: milk bread rolls	food	2016	03	2016-03	Q1	2016-Q1	plastic	plastic	2.53618475	46.18700581	10.38577693	51.10697903
128786	128786	2016-03-04	RASFF Portal	Official	alert	confectionery	nougat bar	Greece	EU	Netherlands	EU	metal pieces	foreign bodies	metal pieces: organic nougat bar	food	2016	03	2016-03	Q1	2016-Q1	metal	metal	22.95556207	39.07466973	5.2814735	52.10080804
128788	128788	2016-03-04	RASFF Portal	Official	information for follow-up	fruits and vegetables	aubergine	France	EU	Germany	EU	metal blade	foreign bodies	metal blade: chilled courgettes	food	2016	03	2016-03	Q1	2016-Q1	metal	metal	2.53618475	46.18700581	10.38577693	51.10697903
128815	128815	2016-03-02	RASFF Portal	Official	alert	poultry meat and poultry meat products	meat product	Italy	EU	Italy	EU	metal fragments	foreign bodies	metal fragments: chilled chicken sausages	food	2016	03	2016-03	Q1	2016-Q1	metal	metal	12.07000946	42.79663568	12.07000946	42.79663568
128816	128816	2016-03-02	RASFF Portal	Official	information for follow-up	meat and meat products (other than poultry)	pork	Netherlands	EU	Netherlands	EU	foreign body	foreign bodies	foreign body: sliced saveloy (ready-to-eat seasoned; dried smoked red pork sausages)	food	2016	03	2016-03	Q1	2016-Q1	plastic	plastic	5.2814735	52.10080804	5.2814735	52.10080804
128861	128861	2016-02-23	RASFF Portal	Official	alert	confectionery	candy bar	Netherlands	EU	Netherlands	EU	plastic fragments	foreign bodies	plastic fragments: candy bars	food	2016	02	2016-02	Q1	2016-Q1	plastic	plastic	5.2814735	52.10080804	5.2814735	52.10080804
128929	128929	2016-02-16	RASFF Portal	Official	information for follow-up	fruits and vegetables	bean	Egypt	non_EU	Norway	non_EU	live insects	foreign bodies	live insects: alubia beans	food	2016	02	2016-02	Q1	2016-Q1	insects	insects	29.8618993	26.49593108	15.34832968	68.75014407
128962	128962	2016-02-11	RASFF Portal	Official	information for follow-up	fruits and vegetables	pepper	India	non_EU	Finland	EU	particles	foreign bodies	particles: ground black pepper	food	2016	02	2016-02	Q1	2016-Q1	other foreign body	other foreign body	79.61197355	22.88578035	26.27467024	64.49884844
128982	128982	2016-02-09	RASFF Portal	Official	alert	cocoa and cocoa preparations; coffee and tea	chamomile	Denmark	EU	Denmark	EU	rat droppings	foreign bodies	rat droppings: organic chamomile flower	food	2016	02	2016-02	Q1	2016-Q1	other foreign body	other foreign body	10.02799418	55.98126391	10.02799418	55.98126391
129027	129027	2016-02-04	RASFF Portal	Official	alert	fruits and vegetables	cherry	Hungary	EU	Germany	EU	glass fragments	foreign bodies	glass fragments: sweetened pitted sour cherries	food	2016	02	2016-02	Q1	2016-Q1	glass	glass	19.39559381	47.16277712	10.38577693	51.10697903
129055	129055	2016-02-01	RASFF Portal	Official	information for follow-up	cereals and bakery products	rice	Pakistan	non_EU	Netherlands	EU	infested with insects	foreign bodies	infested with insects: unpolished basmati rice	food	2016	02	2016-02	Q1	2016-Q1	insects	insects	69.33958027	29.94975221	5.2814735	52.10080804
129086	129086	2016-01-28	RASFF Portal	Official	alert	prepared dishes and snacks	hash browns	Netherlands	EU	Ireland	EU	sharp fragments	foreign bodies	sharp fragments: frozen hash browns	food	2016	01	2016-01	Q1	2016-Q1	plastic	plastic	5.2814735	52.10080804	-8.13793167	53.1754426
129107	129107	2016-01-26	RASFF Portal	Official	alert	milk and milk products	cheese	Switzerland	EU	Germany	EU	metal wires	foreign bodies	metal wires: chilled cheese	food	2016	01	2016-01	Q1	2016-Q1	metal	metal	8.20866006	46.79785296	10.38577693	51.10697903
129115	129115	2016-01-26	RASFF Portal	Official	information for follow-up	fruits and vegetables	spinach	Belgium	EU	Italy	EU	infested with insects	foreign bodies	infested with insects: frozen spinach leaves	food	2016	01	2016-01	Q1	2016-Q1	insects	insects	4.64064572	50.63981435	12.07000946	42.79663568
129187	129187	2016-01-18	RASFF Portal	Official	alert	cereals and bakery products	rice	Italy	EU	Italy	EU	glass fragments	foreign bodies	glass fragments: carnaroli rice	food	2016	01	2016-01	Q1	2016-Q1	glass	glass	12.07000946	42.79663568	12.07000946	42.79663568
129214	129214	2016-01-14	RASFF Portal	Official	alert	milk and milk products	butter	Belgium	EU	France	EU	foreign body	foreign bodies	foreign body: chilled butter	food	2016	01	2016-01	Q1	2016-Q1	other foreign body	other foreign body	4.64064572	50.63981435	2.53618475	46.18700581
129270	129270	2016-01-07	RASFF Portal	Official	border rejection	fruits and vegetables	coffee	India	non_EU	Greece	EU	live insects	foreign bodies	live insects: dried green coffee beans	food	2016	01	2016-01	Q1	2016-Q1	insects	insects	79.61197355	22.88578035	22.95556207	39.07466973
218039	218039	2020-05-11	Trading Standards (UK)	Official	recall	fruits and vegetables	lime	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: lemonlime	food	2020	05	2020-05	Q2	2020-Q2	metal	metal	-2.86563362	54.12387156	-2.86563362	54.12387156
217971	217971	2020-05-08	Food Safety Authority (Ireland)	Official	recall	fruits and vegetables	lime	United Kingdom	EU	Ireland	EU	small metal pieces	heavy metals	small metal pieces: hb mini max calippo; orange and lemon-lime; pack size: 6 pack (480ml)	food	2020	05	2020-05	Q2	2020-Q2	metal	metal	-2.86563362	54.12387156	-8.13793167	53.1754426
217125	217125	2020-03-30	RASFF Portal	Official	alert	cocoa and cocoa preparations; coffee and tea	chocolate insect protein bar	France	EU	Germany	EU	bacillus cereus diarrheal enterotoxin	microbial contaminants (other)	bacillus cereus diarrheal enterotoxin: dark chocolate insect protein bar	food	2020	03	2020-03	Q1	2020-Q1	insects	insects	2.53618475	46.18700581	10.38577693	51.10697903
216630	216630	2020-03-20	FSA Alerts & Recalls (UK)	Official	recall	fruits and vegetables	bakery product	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: amys kitchen gluten free vegetable lasagne (frozen)	food	2020	03	2020-03	Q1	2020-Q1	metal	metal	-2.86563362	54.12387156	-2.86563362	54.12387156
215743	215743	2020-03-13	Food Poisoning Bulletin (US)	Others	recall	milk and milk products	milk	Canada	non_EU	United States of America	non_EU	metal dust	heavy metals	metal dust: nutralait milk	food	2020	03	2020-03	Q1	2020-Q1	metal	metal	-98.307757230000007	61.36206827	-112.46167057	45.67955203
215681	215681	2020-03-04	Trading Standards (UK)	Official	recall	poultry meat and poultry meat products	bakery product	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: co-op - chicken and stuffing sandwich.	food	2020	03	2020-03	Q1	2020-Q1	metal	metal	-2.86563362	54.12387156	-2.86563362	54.12387156
215377	215377	2020-03-03	FSA Alerts & Recalls (UK)	Official	recall	poultry meat and poultry meat products	bakery product	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: chicken & stuffing sandwich	food	2020	03	2020-03	Q1	2020-Q1	metal	metal	-2.86563362	54.12387156	-2.86563362	54.12387156
215342	215342	2020-03-02	Trading Standards (UK)	Official	recall	cocoa and cocoa preparations; coffee and tea	chocolate pouch	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: revels chocolates pouches.	food	2020	03	2020-03	Q1	2020-Q1	metal	metal	-2.86563362	54.12387156	-2.86563362	54.12387156
215098	215098	2020-02-25	Food Security Agency (Luxembourg)	Official	recall	crustaceans and products thereof	shrimp	Luxembourg	EU	Luxembourg	EU	sia pao shrimp	allergens	sia pao shrimp: sia pao shrimp	food	2020	02	2020-02	Q1	2020-Q1	plastic	plastic	6.07182681	49.76724687	6.07182681	49.76724687
213935	13935	2020-02-06	FSA Alerts & Recalls (UK)	Official	recall	fruits and vegetables	strawberry	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: milbona fat free fruit yoghurt â€“ strawberry	food	2020	02	2020-02	Q1	2020-Q1	metal	metal	-2.86563362	54.12387156	-2.86563362	54.12387156
213937	13935	2020-02-06	FSA Alerts & Recalls (UK)	Official	recall	milk and milk products	fat free yoghurt	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: milbona fat free yoghurt multipack â€“ mixed	food	2020	02	2020-02	Q1	2020-Q1	metal	metal	-2.86563362	54.12387156	-2.86563362	54.12387156
213938	13935	2020-02-06	FSA Alerts & Recalls (UK)	Official	recall	fruits and vegetables	strawberry	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: brooklea light strawberry single pot	food	2020	02	2020-02	Q1	2020-Q1	metal	metal	-2.86563362	54.12387156	-2.86563362	54.12387156
213939	13935	2020-02-06	FSA Alerts & Recalls (UK)	Official	recall	fruits and vegetables	cranberry	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: mllerlight 6 pack â€“ strawberry; cherry & raspberry/cranberry	food	2020	02	2020-02	Q1	2020-Q1	metal	metal	-2.86563362	54.12387156	-2.86563362	54.12387156
213940	13935	2020-02-06	FSA Alerts & Recalls (UK)	Official	recall	cocoa and cocoa preparations; coffee and tea	strawberry	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: mller corner favourites 6 pack â€“ strawberry; vanilla/chocolate balls & digestive biscuit	food	2020	02	2020-02	Q1	2020-Q1	metal	metal	-2.86563362	54.12387156	-2.86563362	54.12387156
213941	13935	2020-02-06	FSA Alerts & Recalls (UK)	Official	recall	fruits and vegetables	apricot	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: mller corner fruit 6 pack â€“ strawberry & peach/apricot	food	2020	02	2020-02	Q1	2020-Q1	metal	metal	-2.86563362	54.12387156	-2.86563362	54.12387156
213942	13935	2020-02-06	FSA Alerts & Recalls (UK)	Official	recall	fruits and vegetables	raspberry	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: mller corner fruit 6 pack â€“ cherry & blackberry/raspberry	food	2020	02	2020-02	Q1	2020-Q1	metal	metal	-2.86563362	54.12387156	-2.86563362	54.12387156
