ID	ID_incident	date_published	data_source	source_type	alert_type	raw_text_product	product_categoty	product	origin_country	origin_country_EU	notified_country	notified_country_EU	hazard_description	hazard_group	summary	food_feed_fcm	date_published_year	date_published_month	date_published_year_month	date_published_quarter	date_published_year_quarter	long.origin	lat.origin	long.notified	lat.notified	long.origin.rand	lat.origin.rand	long.notified.rand	lat.notified.rand	contaminant	contaminant2
127635	127635	2016-07-20	RASFF Portal	Official	information for follow-up	plastic particles in grated and dried hard cheese from the Netherlands	milk and milk products	cheese	Netherlands	EU	Germany	EU	plastic particles	foreign bodies	plastic particles: grated and dried hard cheese	food	2016	07	2016-07	Q3	2016-Q3	5.2814735	52.10080804	10.38577693	51.10697903	5.033578228559424	52.01214851861262	10.537939452470997	52.55854071201966	plastic	plastic
127641	127641	2016-07-20	RASFF Portal	Official	information for follow-up	snack sticks for cat from the Netherlands infested with mites	pet food	snack stick cat	Netherlands	EU	Denmark	EU	infested with mites	foreign bodies	infested with mites: snack sticks for cat	feed	2016	07	2016-07	Q3	2016-Q3	5.2814735	52.10080804	10.02799418	55.98126391	6.172931437063955	51.97084466319571	9.568060532948534	55.96175229506796	other foreign body	other foreign body
127687	127687	2016-07-13	RASFF Portal	Official	information for follow-up	foreign body (rubber pieces) in canned pasta from Belgium	prepared dishes and snacks	pasta	Belgium	EU	United Kingdom	EU	foreign body	foreign bodies	foreign body: canned pasta	food	2016	07	2016-07	Q3	2016-Q3	4.64064572	50.63981435	-2.86563362	54.12387156	4.764617160992733	51.02717057414408	-5.90858985921975	56.7215826054021	plastic	plastic
127823	127823	2016-06-30	RASFF Portal	Official	information for attention	raisins from South Africa infested with larvae of insects (moths)	fruits and vegetables	raisin	South Africa	non_EU	Denmark	EU	insects	foreign bodies	insects: raisins	food	2016	06	2016-06	Q2	2016-Q2	25.08388384	-29.0003377	10.02799418	55.98126391	19.363658906132518	-30.57701313560317	9.97990020336338	56.49940382841246	insects	insects
127838	127838	2016-06-28	RASFF Portal	Official	alert	plastic fragments (0.5-1 cm) in chocolate bars from Belgium	cocoa and cocoa preparations; coffee and tea	chocolate bar	Belgium	EU	Belgium	EU	plastic fragments	foreign bodies	plastic fragments: chocolate bars	food	2016	06	2016-06	Q2	2016-Q2	4.64064572	50.63981435	4.64064572	50.63981435	5.405132526416464	50.75956478167619	5.4954964297141755	50.939783118130784	plastic	plastic
127871	127871	2016-06-23	RASFF Portal	Official	alert	stones in minced hazelnuts processed in Austria; with raw material from Georgia; via Germany	nuts; nut products and seeds	hazelnut	Austria	EU	Austria	EU	stones	foreign bodies	stones: minced hazelnuts	food	2016	06	2016-06	Q2	2016-Q2	14.12647809	47.58549847	14.12647809	47.58549847	10.88915565218802	47.28719744064625	15.022152648745736	47.905980871226824	stones or soil	other foreign body
127928	127928	2016-06-17	RASFF Portal	Official	information for follow-up	little stones in organic spelt from Austria infested with insects (Coleoptera)	cereals and bakery products	spelt	Austria	EU	Austria	EU	infested with insects	foreign bodies	infested with insects: organic spelt	food	2016	06	2016-06	Q2	2016-Q2	14.12647809	47.58549847	14.12647809	47.58549847	13.579087212468231	48.58091383126943	16.43488149742891	46.98781156315677	insects	insects
127950	127950	2016-06-14	RASFF Portal	Official	alert	metal fragments in organic chickpeas azuki flakes from France	fruits and vegetables	chickpea	France	EU	Italy	EU	metal fragments	foreign bodies	metal fragments: organic chickpeas azuki flakes	food	2016	06	2016-06	Q2	2016-Q2	2.53618475	46.18700581	12.07000946	42.79663568	2.7814000993002788	49.18768714989538	12.238488306909304	45.538698257937725	metal	metal
127962	127962	2016-06-13	RASFF Portal	Official	alert	foreign body in toasted pumpkin seeds from the Netherlands; with raw material from China	nuts; nut products and seeds	pumpkin	China	non_EU	Norway	non_EU	foreign body	foreign bodies	foreign body: toasted pumpkin seeds	food	2016	06	2016-06	Q2	2016-Q2	103.81907385	36.56176801	15.34832968	68.75014407	129.7957411780757	45.224810408108524	6.6462731361162914	61.70525913864235	other foreign body	other foreign body
127977	127977	2016-06-10	RASFF Portal	Official	information for follow-up	foreign body (plastic like particles; anthracite color; irregular shape) in grated emmentaler cheese from Germany	milk and milk products	cheese	Germany	EU	Germany	EU	foreign body	foreign bodies	foreign body: grated emmentaler cheese	food	2016	06	2016-06	Q2	2016-Q2	10.38577693	51.10697903	10.38577693	51.10697903	14.598820520445571	51.35750408931597	14.200883991618639	53.70673560379262	plastic	plastic
127999	127999	2016-06-08	RASFF Portal	Official	alert	metal wires in onion baguettes from the Netherlands; with raw material from India	fruits and vegetables	bakery product	India	non_EU	Germany	EU	metal wires	foreign bodies	metal wires: onion baguettes	food	2016	06	2016-06	Q2	2016-Q2	79.61197355	22.88578035	10.38577693	51.10697903	79.2224745998684	17.241543360450724	10.647214560036236	52.006383249182974	metal	metal
128002	128002	2016-06-08	RASFF Portal	Official	alert	glass fragments in sliced black olives from Spain	fruits and vegetables	olive	Spain	EU	Germany	EU	glass fragments	foreign bodies	glass fragments: sliced black olives	food	2016	06	2016-06	Q2	2016-Q2	-3.64754874	40.24448626	10.38577693	51.10697903	-2.13057387552759	41.45409175928965	8.363295230563377	49.556678589400136	glass	glass
128012	128012	2016-06-07	RASFF Portal	Official	alert	metal pieces in chilled sausages with bacon from Poland	meat and meat products (other than poultry)	meat product	Poland	EU	Denmark	EU	metal pieces	foreign bodies	metal pieces: chilled sausages with bacon	food	2016	06	2016-06	Q2	2016-Q2	19.39011841	52.12759537	10.02799418	55.98126391	17.707239935265598	53.084991680051914	9.04660483822298	55.41383545088715	metal	metal
128022	128022	2016-06-03	RASFF Portal	Official	alert	plastic fragments (black hard plastic) in chilled prepared salad from Germany	prepared dishes and snacks	chilled salad	Germany	EU	Germany	EU	plastic fragments	foreign bodies	plastic fragments: chilled prepared salad	food	2016	06	2016-06	Q2	2016-Q2	10.38577693	51.10697903	10.38577693	51.10697903	10.075247481271768	48.2303709383739	12.43039062674138	49.5827372225355	plastic	plastic
128053	128053	2016-06-01	RASFF Portal	Official	alert	plastic fragments (pieces of 15 mm) in lactose-free cream spinach from Germany	fruits and vegetables	spinach	Germany	EU	Germany	EU	plastic fragments	foreign bodies	plastic fragments: lactosefree cream spinach	food	2016	06	2016-06	Q2	2016-Q2	10.38577693	51.10697903	10.38577693	51.10697903	8.620666507743435	51.31327890012595	10.273878528929052	51.93923702305065	plastic	plastic
128060	128060	2016-06-01	RASFF Portal	Official	information for follow-up	job's tear or Chinese pearl barley (Coix lacryma-jobi) from Thailand infested with insects (rice flour beetle - Tribolium castaneum)	cereals and bakery products	barley	Thailand	non_EU	Netherlands	EU	infested with insects	foreign bodies	infested with insects: jobs tear or chinese pearl barley (coix lacryma-jobi)	food	2016	06	2016-06	Q2	2016-Q2	101.00288352	15.11816347	5.2814735	52.10080804	100.679106741271	12.931978905729974	6.60598784125278	52.52243834694354	insects	insects
128211	128211	2016-05-12	RASFF Portal	Official	alert	glass fragments in jars with pitted olives from Spain	fruits and vegetables	olive	Spain	EU	Sweden	EU	glass fragments	foreign bodies	glass fragments: jars with pitted olives	food	2016	05	2016-05	Q2	2016-Q2	-3.64754874	40.24448626	16.74371219	62.79232016	-3.3129101429334558	42.270557007482616	15.591297128438894	58.620807794334624	glass	glass
128239	128239	2016-05-10	RASFF Portal	Official	information for follow-up	foreign body (glass fragment) in dried fig cake with almonds from Spain	fruits and vegetables	bakery product	Spain	EU	Luxembourg	EU	foreign body	foreign bodies	foreign body: dried fig cake with almonds	food	2016	05	2016-05	Q2	2016-Q2	-3.64754874	40.24448626	6.07182681	49.76724687	-3.117332251414247	38.49011265710103	6.375000499540654	49.90405634306233	glass	glass
128272	128272	2016-05-06	RASFF Portal	Official	alert	glass fragments (1 cm x 2 cm) in taco sauce from Belgium	soups; broths; sauces and condiments	taco sauce	Belgium	EU	Denmark	EU	glass fragments	foreign bodies	glass fragments: taco sauce	food	2016	05	2016-05	Q2	2016-Q2	4.64064572	50.63981435	10.02799418	55.98126391	4.422570100101606	51.04738918785087	8.364200399770853	56.24840875839972	glass	glass
128296	128296	2016-05-04	RASFF Portal	Official	information for follow-up	dead insects (black beetles) in pea soup in jars from Poland	soups; broths; sauces and condiments	pea	Poland	EU	Germany	EU	dead insects	foreign bodies	dead insects: pea soup in jars	food	2016	05	2016-05	Q2	2016-Q2	19.39011841	52.12759537	10.38577693	51.10697903	17.38606152180574	52.3140242293283	11.985642435471133	54.218622348158036	insects	insects
128309	128309	2016-05-02	RASFF Portal	Official	alert	metal fragments in pizza crust from Austria	prepared dishes and snacks	bakery product	Austria	EU	Germany	EU	metal fragments	foreign bodies	metal fragments: pizza crust	food	2016	05	2016-05	Q2	2016-Q2	14.12647809	47.58549847	10.38577693	51.10697903	17.03402456489927	47.77550037681843	10.307517182693369	51.592741126430965	metal	metal
128316	128316	2016-04-29	RASFF Portal	Official	alert	glass fragments (1x0;5x0;2 cm) in frozen baguette with garlic butter filling from Germany	milk and milk products	bakery product	Germany	EU	Germany	EU	glass fragments	foreign bodies	glass fragments: frozen baguette with garlic butter filling	food	2016	04	2016-04	Q2	2016-Q2	10.38577693	51.10697903	10.38577693	51.10697903	14.146037162031957	53.492309050739074	8.70583498422785	50.40012445944306	glass	glass
128392	128392	2016-04-22	RASFF Portal	Official	alert	metal strips in croissant with cocoa cream filling from Poland	milk and milk products	bakery product	Poland	EU	Greece	EU	metal strips	foreign bodies	metal strips: croissant with cocoa cream filling	food	2016	04	2016-04	Q2	2016-Q2	19.39011841	52.12759537	22.95556207	39.07466973	22.954818838382522	53.70974874181046	22.36114829314988	38.02838747591159	metal	metal
128401	128401	2016-04-21	RASFF Portal	Official	alert	glass fragments (2.9 cm) in mandarine and orange fruit spread from Denmark	fruits and vegetables	orange	Denmark	EU	Germany	EU	glass fragments	foreign bodies	glass fragments: mandarine and orange fruit spread	food	2016	04	2016-04	Q2	2016-Q2	10.02799418	55.98126391	10.38577693	51.10697903	10.332160792176005	57.47260363424796	7.662518718224389	52.590253070056676	glass	glass
128421	128421	2016-04-20	RASFF Portal	Official	alert	metal pieces in organic hazelnut flour; almond flour; pumpkin flour; hazelnuts salt and pumpkin salt from Austria	nuts; nut products and seeds	hazelnut	Austria	EU	Austria	EU	metal pieces	foreign bodies	metal pieces: organic hazelnut flour	food	2016	04	2016-04	Q2	2016-Q2	14.12647809	47.58549847	14.12647809	47.58549847	15.83305821739059	47.943342687871294	14.442583614132094	46.57824191779652	metal	metal
128444	128444	2016-04-18	RASFF Portal	Official	alert	foreign body (glass or hard plastic) in chocolate confectionery from Denmark	cocoa and cocoa preparations; coffee and tea	chocolate confectionery	Denmark	EU	Denmark	EU	foreign body	foreign bodies	foreign body: chocolate confectionery	food	2016	04	2016-04	Q2	2016-Q2	10.02799418	55.98126391	10.02799418	55.98126391	8.347867255079075	56.34849345039454	11.659529138817406	54.74089760935029	plastic	plastic
128445	128445	2016-04-18	RASFF Portal	Official	information for follow-up	glass fragments in pasta sauce from Italy; packaged in Bulgaria	soups; broths; sauces and condiments	pasta sauce	Bulgaria	EU	Germany	EU	glass fragments	foreign bodies	glass fragments: pasta sauce	food	2016	04	2016-04	Q2	2016-Q2	25.21552327	42.76889988	10.38577693	51.10697903	25.519212058320292	43.33918617893897	11.35032404669118	50.81552167420533	glass	glass
128447	128447	2016-04-18	RASFF Portal	Official	alert	plastic fragments in strawberry yoghurt pouches from France	fruits and vegetables	strawberry	France	EU	United Kingdom	EU	plastic fragments	foreign bodies	plastic fragments: strawberry yoghurt pouches	food	2016	04	2016-04	Q2	2016-Q2	2.53618475	46.18700581	-2.86563362	54.12387156	-0.4514980134722597	45.88050712764432	-2.5785314016649825	50.87616650431187	plastic	plastic
128472	128472	2016-04-14	RASFF Portal	Official	alert	glass fragments in white rum from the United Kingdom	alcoholic beverages	white rum	United Kingdom	EU	United Kingdom	EU	glass fragments	foreign bodies	glass fragments: white rum	food	2016	04	2016-04	Q2	2016-Q2	-2.86563362	54.12387156	-2.86563362	54.12387156	-3.6087978516875294	52.266651111670164	-3.400845527059925	53.1595824467403	glass	glass
128508	128508	2016-04-11	RASFF Portal	Official	alert	plastic fragments in cheese slices from Finland	milk and milk products	cheese	Finland	EU	Finland	EU	plastic fragments	foreign bodies	plastic fragments: cheese slices	food	2016	04	2016-04	Q2	2016-Q2	26.27467024	64.49884844	26.27467024	64.49884844	22.364548183776087	60.31321367348471	28.14656747675467	68.19456424792548	plastic	plastic
128515	128515	2016-04-08	RASFF Portal	Official	alert	glass fragments in jars with black olives from Spain	fruits and vegetables	olive	Spain	EU	Sweden	EU	glass fragments	foreign bodies	glass fragments: jars with black olives	food	2016	04	2016-04	Q2	2016-Q2	-3.64754874	40.24448626	16.74371219	62.79232016	-0.15197863854727522	42.55579731081505	14.162258752188986	60.18145663859531	glass	glass
128516	128516	2016-04-08	RASFF Portal	Official	alert	plastic fragments in frozen diced chicken roast from Poland	poultry meat and poultry meat products	chicken	Poland	EU	France	EU	plastic fragments	foreign bodies	plastic fragments: frozen diced chicken roast	food	2016	04	2016-04	Q2	2016-Q2	19.39011841	52.12759537	2.53618475	46.18700581	22.284908690663293	49.81552850906722	3.958250673804198	47.23920054840394	plastic	plastic
128525	128525	2016-04-08	RASFF Portal	Official	information for attention	metal pieces in soft candy with orange taste from Turkey	confectionery	candy taste	Turkey	non_EU	Sweden	EU	metal pieces	foreign bodies	metal pieces: soft candy with orange taste	food	2016	04	2016-04	Q2	2016-Q2	35.16895529	39.06160342	16.74371219	62.79232016	41.274242406824214	39.03274357077728	23.30318281225753	66.31595268492849	metal	metal
128571	128571	2016-04-01	RASFF Portal	Official	alert	plastic fragments in chocolate from Poland	cocoa and cocoa preparations; coffee and tea	chocolate	Poland	EU	Romania	EU	plastic fragments	foreign bodies	plastic fragments: chocolate	food	2016	04	2016-04	Q2	2016-Q2	19.39011841	52.12759537	24.97293286	45.85242939	19.922315449945483	50.53925958228123	25.921943601552424	45.22794175103714	plastic	plastic
128576	128576	2016-04-01	RASFF Portal	Official	information for follow-up	fragments of bones of land animals in hydrolized feather protein from the Netherlands	feed materials	feather protein	Netherlands	EU	Belgium	EU	fragments	foreign bodies	fragments: hydrolized feather protein	feed	2016	04	2016-04	Q2	2016-Q2	5.2814735	52.10080804	4.64064572	50.63981435	6.747653766951963	53.314208537347454	3.63030473675179	51.33599587619381	bone	other foreign body
128598	128598	2016-03-29	RASFF Portal	Official	information for attention	dried figs from Turkey infested with insects	fruits and vegetables	fig	Turkey	non_EU	Italy	EU	infested with insects	foreign bodies	infested with insects: dried figs	food	2016	03	2016-03	Q1	2016-Q1	35.16895529	39.06160342	12.07000946	42.79663568	33.47870011178116	36.357420262174685	8.532700754578899	45.242190889265736	insects	insects
128605	128605	2016-03-24	RASFF Portal	Official	alert	glass fragments (one piece of glass 1 x 1 cm) in organic fig jam from Belgium	confectionery	fig	Belgium	EU	Belgium	EU	glass fragments	foreign bodies	glass fragments: organic fig jam	food	2016	03	2016-03	Q1	2016-Q1	4.64064572	50.63981435	4.64064572	50.63981435	4.484926965664673	50.93463323136049	2.8731136834863333	51.153811847670326	glass	glass
128606	128606	2016-03-24	RASFF Portal	Official	information for follow-up	plastic fragments in bitter liqueur from Italy	alcoholic beverages	liqueur	Italy	EU	Germany	EU	plastic fragments	foreign bodies	plastic fragments: bitter liqueur	food	2016	03	2016-03	Q1	2016-Q1	12.07000946	42.79663568	10.38577693	51.10697903	13.095885344114494	46.584256508459156	13.504811964162824	53.02780381966839	plastic	plastic
128614	128614	2016-03-23	RASFF Portal	Official	information for follow-up	foreign body (dead caterpillar) in letso - paprika and tomato sauce from Slovakia; via Lithuania	fruits and vegetables	paprika	Slovakia	EU	Estonia	EU	foreign body	foreign bodies	foreign body: letso - paprika and tomato sauce	food	2016	03	2016-03	Q1	2016-Q1	19.47905212	48.70547175	25.54248555	58.67192416	17.9424027350606	49.01971653811092	26.15588747659878	58.104398721324536	other foreign body	other foreign body
128615	128615	2016-03-23	RASFF Portal	Official	alert	foreign body (polybutylene terephthalate elongated flexible pieces) in eggwhite bar with cookies and cream taste from Croatia	milk and milk products	eggwhite bar cookie cream taste	Croatia	EU	Germany	EU	foreign body	foreign bodies	foreign body: eggwhite bar with cookies and cream taste	food	2016	03	2016-03	Q1	2016-Q1	16.40413079	45.08047284	10.38577693	51.10697903	16.002148435332536	45.46444508938981	10.804834315188991	48.23998276693026	other foreign body	other foreign body
128625	128625	2016-03-23	RASFF Portal	Official	information for follow-up	rodent in cocoa from the Netherlands; packaged in Norway	cocoa and cocoa preparations; coffee and tea	cocoa	Netherlands	EU	Sweden	EU	rodent	foreign bodies	rodent: cocoa	food	2016	03	2016-03	Q1	2016-Q1	5.2814735	52.10080804	16.74371219	62.79232016	7.028048939172127	52.83802776406581	15.822681693051639	65.70775058923763	rodents	other foreign body
128660	128660	2016-03-18	RASFF Portal	Official	alert	plastic fragments (21 mm) in chocolate eggs from the Netherlands	eggs and egg products	egg	Netherlands	EU	Netherlands	EU	plastic fragments	foreign bodies	plastic fragments: chocolate eggs	food	2016	03	2016-03	Q1	2016-Q1	5.2814735	52.10080804	5.2814735	52.10080804	5.6230826214549445	52.71193226685337	5.139604723352441	51.81673182443335	plastic	plastic
128662	128662	2016-03-18	RASFF Portal	Official	information for follow-up	rat droppings in basmati rice from Germany	cereals and bakery products	rice	Germany	EU	Denmark	EU	rat droppings	foreign bodies	rat droppings: basmati rice	food	2016	03	2016-03	Q1	2016-Q1	10.38577693	51.10697903	10.02799418	55.98126391	6.458387630551579	50.45766426295813	8.971531572820782	56.40729872085005	other foreign body	other foreign body
128667	128667	2016-03-18	RASFF Portal	Official	information for attention	metal piece (metal pin of 4 cm) in microtalc (dusting agent) from the Netherlands	other food product / mixed	microtalc agent	Netherlands	EU	Netherlands	EU	metal pieces	foreign bodies	metal pieces: microtalc (dusting agent)	food	2016	03	2016-03	Q1	2016-Q1	5.2814735	52.10080804	5.2814735	52.10080804	6.684961157443443	52.47045692081472	5.312905616086848	51.850501845859505	metal	metal
128669	128669	2016-03-18	RASFF Portal	Official	information for follow-up	unsuitable organoleptic characteristics (grey colour; dirty shells) of and dead insects in walnuts in shell from Bulgaria infested with moulds	nuts; nut products and seeds	walnut	Bulgaria	EU	Lithuania	non_EU	dead insects	foreign bodies	dead insects: walnuts in shell	food	2016	03	2016-03	Q1	2016-Q1	25.21552327	42.76889988	23.88720035	55.32611078	27.20485922277157	42.473952118572115	25.093791825609095	55.11443621531107	insects	insects
128682	128682	2016-03-16	RASFF Portal	Official	alert	metal blade in frozen thick squid slices from Spain; with raw material from Peru	cephalopods and products thereof	squid	Peru	non_EU	France	EU	metal blade	foreign bodies	metal blade: frozen thick squid slices	food	2016	03	2016-03	Q1	2016-Q1	-74.38242889	-9.15280281	2.53618475	46.18700581	-78.5793144627973	-8.46807317173124	3.079111260492577	43.581386053826755	metal	metal
128691	128691	2016-03-15	RASFF Portal	Official	alert	metal fragments in rice packaged in Germany	cereals and bakery products	rice	Germany	EU	Sweden	EU	metal fragments	foreign bodies	metal fragments: rice	food	2016	03	2016-03	Q1	2016-Q1	10.38577693	51.10697903	16.74371219	62.79232016	6.969367993159487	50.51543549499815	17.59776358468535	59.27511452530276	metal	metal
128693	128693	2016-03-15	RASFF Portal	Official	information for follow-up	glass fragments in frozen meat balls from Sweden	meat and meat products (other than poultry)	meat ball	Sweden	EU	Germany	EU	glass fragments	foreign bodies	glass fragments: frozen meat balls	food	2016	03	2016-03	Q1	2016-Q1	16.74371219	62.79232016	10.38577693	51.10697903	15.255005347091664	59.405173205480665	11.575048221561499	50.96242745738144	glass	glass
128750	128750	2016-03-09	RASFF Portal	Official	information for follow-up	foreign body (fried mouse or mouse droppings) in cashew; nuts and peanuts from the Netherlands	nuts; nut products and seeds	cashew	Netherlands	EU	Netherlands	EU	foreign body	foreign bodies	foreign body: cashew nuts and peanuts	food	2016	03	2016-03	Q1	2016-Q1	5.2814735	52.10080804	5.2814735	52.10080804	4.776590844779835	53.08757904443719	6.162358547632614	52.880569024110635	rodents	other foreign body
128767	128767	2016-03-07	RASFF Portal	Official	alert	foreign body (small piece of rubber) in wholegrain oat & oat bran flakes cereal from the United Kingdom	cereals and bakery products	oat	United Kingdom	EU	United Kingdom	EU	foreign body	foreign bodies	foreign body: wholegrain oat & oat bran flakes cereal	food	2016	03	2016-03	Q1	2016-Q1	-2.86563362	54.12387156	-2.86563362	54.12387156	-2.0626231859651103	52.66995497538798	-5.369045162296693	50.02678732259931	plastic	plastic
128777	128777	2016-03-04	RASFF Portal	Official	alert	plastic fragments (plastic brush hairs) in milk bread rolls from France	milk and milk products	bakery product	France	EU	Germany	EU	plastic fragments	foreign bodies	plastic fragments: milk bread rolls	food	2016	03	2016-03	Q1	2016-Q1	2.53618475	46.18700581	10.38577693	51.10697903	0.4006953379095348	45.595566572768924	12.085712570252568	53.79937441505413	plastic	plastic
128786	128786	2016-03-04	RASFF Portal	Official	alert	metal pieces (iron; 1.5 cm) in organic nougat bar from Greece; via Belgium	confectionery	nougat bar	Greece	EU	Netherlands	EU	metal pieces	foreign bodies	metal pieces: organic nougat bar	food	2016	03	2016-03	Q1	2016-Q1	22.95556207	39.07466973	5.2814735	52.10080804	25.80135141472345	36.355972010259606	6.532197101321781	52.68753840394909	metal	metal
128788	128788	2016-03-04	RASFF Portal	Official	information for follow-up	metal blade in chilled courgettes and goat cheese quiche from France	fruits and vegetables	aubergine	France	EU	Germany	EU	metal blade	foreign bodies	metal blade: chilled courgettes	food	2016	03	2016-03	Q1	2016-Q1	2.53618475	46.18700581	10.38577693	51.10697903	-0.8679737932942788	48.195192935607146	12.39194965265381	49.359171557249354	metal	metal
128815	128815	2016-03-02	RASFF Portal	Official	alert	metal fragments in chilled chicken sausages from Italy	poultry meat and poultry meat products	meat product	Italy	EU	Italy	EU	metal fragments	foreign bodies	metal fragments: chilled chicken sausages	food	2016	03	2016-03	Q1	2016-Q1	12.07000946	42.79663568	12.07000946	42.79663568	14.547740151275523	41.96338984777666	7.378481360962438	45.9208843558213	metal	metal
128816	128816	2016-03-02	RASFF Portal	Official	information for follow-up	foreign body (plastic) in sliced saveloy (ready-to-eat seasoned; dried smoked red pork sausages) from the Netherlands	meat and meat products (other than poultry)	pork	Netherlands	EU	Netherlands	EU	foreign body	foreign bodies	foreign body: sliced saveloy (ready-to-eat seasoned; dried smoked red pork sausages)	food	2016	03	2016-03	Q1	2016-Q1	5.2814735	52.10080804	5.2814735	52.10080804	4.717550335112808	52.69010315808351	5.55848174096565	51.859498746807844	plastic	plastic
128861	128861	2016-02-23	RASFF Portal	Official	alert	plastic fragments in candy bars from the Netherlands	confectionery	candy bar	Netherlands	EU	Netherlands	EU	plastic fragments	foreign bodies	plastic fragments: candy bars	food	2016	02	2016-02	Q1	2016-Q1	5.2814735	52.10080804	5.2814735	52.10080804	6.2925311867217815	52.78875771176318	6.152713024709968	51.40344844930959	plastic	plastic
128929	128929	2016-02-16	RASFF Portal	Official	information for follow-up	live insects in alubia beans from Egypt; via the United Kingdom	fruits and vegetables	bean	Egypt	non_EU	Norway	non_EU	live insects	foreign bodies	live insects: alubia beans	food	2016	02	2016-02	Q1	2016-Q1	29.8618993	26.49593108	15.34832968	68.75014407	30.134974433997197	22.601927798040975	30.083519797287245	69.65875872501935	insects	insects
128962	128962	2016-02-11	RASFF Portal	Official	information for follow-up	particles (quartz: 0.3  0.5 mm) in ground black pepper manufactured in the Netherlands; with raw material from India; via Germany	fruits and vegetables	pepper	India	non_EU	Finland	EU	particles	foreign bodies	particles: ground black pepper	food	2016	02	2016-02	Q1	2016-Q1	79.61197355	22.88578035	26.27467024	64.49884844	76.928568989177	31.50619802146216	26.280023770188805	64.664894959116	other foreign body	other foreign body
128982	128982	2016-02-09	RASFF Portal	Official	alert	rat droppings (presence in one package /g) in organic chamomile flower from Egypt; packaged in Denmark; via Germany	cocoa and cocoa preparations; coffee and tea	chamomile	Denmark	EU	Denmark	EU	rat droppings	foreign bodies	rat droppings: organic chamomile flower	food	2016	02	2016-02	Q1	2016-Q1	10.02799418	55.98126391	10.02799418	55.98126391	8.430999003436952	55.430680920080356	10.211006008144997	56.50836635096769	other foreign body	other foreign body
129027	129027	2016-02-04	RASFF Portal	Official	alert	glass fragments in sweetened pitted sour cherries from Hungary	fruits and vegetables	cherry	Hungary	EU	Germany	EU	glass fragments	foreign bodies	glass fragments: sweetened pitted sour cherries	food	2016	02	2016-02	Q1	2016-Q1	19.39559381	47.16277712	10.38577693	51.10697903	17.79749269212339	46.561560927100345	8.241695830088553	48.78044006972769	glass	glass
129055	129055	2016-02-01	RASFF Portal	Official	information for follow-up	unpolished basmati rice from Pakistan infested with insects (Sitophilus oryzae)	cereals and bakery products	rice	Pakistan	non_EU	Netherlands	EU	infested with insects	foreign bodies	infested with insects: unpolished basmati rice	food	2016	02	2016-02	Q1	2016-Q1	69.33958027	29.94975221	5.2814735	52.10080804	68.65952942776639	27.890164744620257	6.117572747833901	53.047662749994196	insects	insects
129086	129086	2016-01-28	RASFF Portal	Official	alert	sharp fragments (sharp plastic pieces) in frozen hash browns from the Netherlands	prepared dishes and snacks	hash browns	Netherlands	EU	Ireland	EU	sharp fragments	foreign bodies	sharp fragments: frozen hash browns	food	2016	01	2016-01	Q1	2016-Q1	5.2814735	52.10080804	-8.13793167	53.1754426	5.913953408978752	52.479785894072414	-7.070697671678969	52.76615059133522	plastic	plastic
129107	129107	2016-01-26	RASFF Portal	Official	alert	metal wires in chilled cheese from Switzerland	milk and milk products	cheese	Switzerland	EU	Germany	EU	metal wires	foreign bodies	metal wires: chilled cheese	food	2016	01	2016-01	Q1	2016-Q1	8.20866006	46.79785296	10.38577693	51.10697903	7.003064706048627	46.121193828936356	9.999395511894747	53.83604465311694	metal	metal
129115	129115	2016-01-26	RASFF Portal	Official	information for follow-up	frozen spinach leaves from Belgium; via France infested with insects	fruits and vegetables	spinach	Belgium	EU	Italy	EU	infested with insects	foreign bodies	infested with insects: frozen spinach leaves	food	2016	01	2016-01	Q1	2016-Q1	4.64064572	50.63981435	12.07000946	42.79663568	4.932419068093935	51.234797698085856	10.387327168464818	43.723298780811184	insects	insects
129187	129187	2016-01-18	RASFF Portal	Official	alert	glass fragments in Carnaroli rice from Italy	cereals and bakery products	rice	Italy	EU	Italy	EU	glass fragments	foreign bodies	glass fragments: carnaroli rice	food	2016	01	2016-01	Q1	2016-Q1	12.07000946	42.79663568	12.07000946	42.79663568	12.868363637062107	42.08106319605028	14.921926257894212	41.60710636543522	glass	glass
129214	129214	2016-01-14	RASFF Portal	Official	alert	foreign body (fragments of electric cable) in chilled butter from Belgium	milk and milk products	butter	Belgium	EU	France	EU	foreign body	foreign bodies	foreign body: chilled butter	food	2016	01	2016-01	Q1	2016-Q1	4.64064572	50.63981435	2.53618475	46.18700581	4.597449784318508	51.22850643701691	3.5371537906110593	48.50935241443239	other foreign body	other foreign body
129270	129270	2016-01-07	RASFF Portal	Official	border rejection	live insects in dried green coffee beans from India	fruits and vegetables	coffee	India	non_EU	Greece	EU	live insects	foreign bodies	live insects: dried green coffee beans	food	2016	01	2016-01	Q1	2016-Q1	79.61197355	22.88578035	22.95556207	39.07466973	77.90231803674556	33.95627988885382	21.379968483353707	38.840911775691474	insects	insects
218039	218039	2020-05-11	Trading Standards (UK)	Official	recall	Recall: Wall's Mini Calippo (Orange and Lemon-Lime) multi-packs	fruits and vegetables	lime	United Kingdom	EU	United Kingdom	EU	metal	heavy metals	metal: lemonlime	food	2020	05	2020-05	Q2	2020-Q2	-2.86563362	54.12387156	-2.86563362	54.12387156	0.9404384242279047	51.89744663339066	-0.24892373410418323	53.8053204010381	metal	metal
