ID,ID_incident,date_published,data_source,data_source_name,data_source_country,source_type,alert_type,raw_text_product,product_categoty,product,origin_country,origin_country_EU,notified_country,notified_country_EU,hazard_description,hazard_group,summary,food_feed_fcm,date_published_year,date_published_month,date_published_year_month,date_published_quarter,date_published_year_quarter,date_published_fulltime,alert_type_large,long.origin,lat.origin,long.notified,lat.notified,long.origin.rand,lat.origin.rand,long.notified.rand,lat.notified.rand,contaminant,contaminant2
123059,123059,2017-11-02,RASFF Portal,RASFF Portal,EU,Official,alert,plastic fragments in chocolates from Denmark,cocoa and cocoa preparations; coffee and tea,chocolate,Denmark,EU,Denmark,EU,plastic fragments,foreign bodies,plastic fragments: chocolates,food,2017,11,2017-11,Q4,2017-Q4,2017-11-02 00:00:00 +00:00,alert,10.02799418,55.98126391,10.02799418,55.98126391,10.121939712461234,56.90134726666135,11.649898070013032,55.63254433423429,plastic,plastic
123061,123061,2017-11-02,RASFF Portal,RASFF Portal,EU,Official,alert,sharp fragments (struvite crystals) in canned jumbo squid (Dosidicus gigas) pieces from Spain,cephalopods and products thereof,squid,Spain,EU,Germany,EU,sharp fragments,foreign bodies,sharp fragments: canned jumbo squid (dosidicus gigas) pieces,food,2017,11,2017-11,Q4,2017-Q4,2017-11-02 00:00:00 +00:00,alert,-3.64754874,40.24448626,10.38577693,51.10697903,-6.1181594580097745,37.58674634464747,7.0515142460940226,50.08296566893285,metal,metal
123064,123064,2017-10-31,RASFF Portal,RASFF Portal,EU,Official,information for follow-up,foreign body (soft white rubber pieces) in wheat bran from Sweden,cereals and bakery products,wheat,Sweden,EU,Denmark,EU,foreign body,foreign bodies,foreign body: wheat bran,food,2017,10,2017-10,Q4,2017-Q4,2017-10-31 00:00:00 +00:00,update,16.74371219,62.79232016,10.02799418,55.98126391,17.6800285313982,58.95198331690186,8.776416404219805,55.322581194086936,plastic,plastic
123082,123082,2017-10-30,RASFF Portal,RASFF Portal,EU,Official,information for follow-up,foreign body (finely grated packaging material: 9953 mg/kg - ppm) in feed for piglets from France,compound feeds,feed piglet,France,EU,Denmark,EU,foreign body,foreign bodies,foreign body: feed for piglets,feed,2017,10,2017-10,Q4,2017-Q4,2017-10-30 00:00:00 +00:00,update,2.53618475,46.18700581,10.02799418,55.98126391,0.7842241342969896,45.02552019780036,10.561194480325632,55.05293644210437,other foreign body,other foreign body
123118,123118,2017-10-27,RASFF Portal,RASFF Portal,EU,Official,information for follow-up,fragments of bones of land animals in hydrolyzed feather protein from the Netherlands,feed materials,feather protein,Netherlands,EU,Belgium,EU,fragments,foreign bodies,fragments: hydrolyzed feather protein,feed,2017,10,2017-10,Q4,2017-Q4,2017-10-27 00:00:00 +00:00,update,5.2814735,52.10080804,4.64064572,50.63981435,6.010307884237093,51.680366021530915,5.12306220199477,50.992011547305765,bone,other foreign body
123167,123167,2017-10-24,RASFF Portal,RASFF Portal,EU,Official,alert,sharp fragments in mackerel fillets in sunflower oil from Morocco,fish and fish products,mackerel,Morocco,non_EU,Czech Republic,EU,sharp fragments,foreign bodies,sharp fragments: mackerel fillets in sunflower oil,food,2017,10,2017-10,Q4,2017-Q4,2017-10-24 00:00:00 +00:00,alert,-8.45616045,29.83762793,15.31240065,49.73341073,-3.3755416184028224,34.93174950332591,17.897332628600314,49.80775824152547,metal,metal
123178,123178,2017-10-24,RASFF Portal,RASFF Portal,EU,Official,alert,sharp fragments in canned cod fillets in vegetable oil from Latvia,fish and fish products,cod,Latvia,EU,Slovakia,EU,sharp fragments,foreign bodies,sharp fragments: canned cod fillets,food,2017,10,2017-10,Q4,2017-Q4,2017-10-24 00:00:00 +00:00,alert,24.9123704,56.85085306,19.47905212,48.70547175,25.66042166710861,57.81778882051327,20.841223450404566,48.84439691049494,metal,metal
123193,123193,2017-10-20,RASFF Portal,RASFF Portal,EU,Official,alert,glass fragments and plastic fragments in pizza from Germany,prepared dishes and snacks,bakery product,Germany,EU,Germany,EU,glass fragments,foreign bodies,glass fragments: pizza,food,2017,10,2017-10,Q4,2017-Q4,2017-10-20 00:00:00 +00:00,alert,10.38577693,51.10697903,10.38577693,51.10697903,10.542029326214791,50.053120935180274,8.158628717490519,51.36689765013784,plastic,plastic
123194,123194,2017-10-20,RASFF Portal,RASFF Portal,EU,Official,alert,plastic fragments in frozen pretzels from France,cereals and bakery products,pretzel,France,EU,Germany,EU,plastic fragments,foreign bodies,plastic fragments: frozen pretzels,food,2017,10,2017-10,Q4,2017-Q4,2017-10-20 00:00:00 +00:00,alert,2.53618475,46.18700581,10.38577693,51.10697903,-0.8539731589832189,48.189087961732156,6.898741269106427,51.14045641642886,plastic,plastic
123288,123288,2017-10-13,RASFF Portal,RASFF Portal,EU,Official,alert,glass fragments in spaghetti from Italy,cereals and bakery products,spaghetti,Italy,EU,Germany,EU,glass fragments,foreign bodies,glass fragments: spaghetti,food,2017,10,2017-10,Q4,2017-Q4,2017-10-13 00:00:00 +00:00,alert,12.07000946,42.79663568,10.38577693,51.10697903,12.082880528080322,45.71177056091698,9.291221888608993,48.55330902551107,glass,glass
123317,123317,2017-10-12,RASFF Portal,RASFF Portal,EU,Official,information for attention,metal pieces (+/- 2 cm long) in potato salad from Germany,prepared dishes and snacks,potato,Germany,EU,Germany,EU,metal pieces,foreign bodies,metal pieces: potato salad,food,2017,10,2017-10,Q4,2017-Q4,2017-10-12 00:00:00 +00:00,information for attention,10.38577693,51.10697903,10.38577693,51.10697903,10.377022432646214,48.30234742995937,10.729271290820407,51.71812082227925,metal,metal
123341,123341,2017-10-10,RASFF Portal,RASFF Portal,EU,Official,border rejection,parboiled rice from Myanmar infested with insects and with mites,cereals and bakery products,rice,Myanmar,non_EU,Poland,EU,infested with insects,foreign bodies,infested with insects: parboiled rice,food,2017,10,2017-10,Q4,2017-Q4,2017-10-10 00:00:00 +00:00,border rejection,96.48843207,21.18566514,19.39011841,52.12759537,98.36105210396545,12.410913865167943,18.347898637417803,54.2138959117615,insects,insects
123363,123363,2017-10-06,RASFF Portal,RASFF Portal,EU,Official,alert,glass fragments in organic fruit bar from Germany,confectionery,fruit bar,Germany,EU,Austria,EU,glass fragments,foreign bodies,glass fragments: organic fruit bar,food,2017,10,2017-10,Q4,2017-Q4,2017-10-06 00:00:00 +00:00,alert,10.38577693,51.10697903,14.12647809,47.58549847,12.493399306646092,52.87699666350511,14.264483156752013,48.53214147049668,glass,glass
123369,123369,2017-10-06,RASFF Portal,RASFF Portal,EU,Official,information for follow-up,dead insects in organic chickpeas from Turkey; via the Netherlands,fruits and vegetables,chickpea,Turkey,non_EU,Denmark,EU,dead insects,foreign bodies,dead insects: organic chickpeas,food,2017,10,2017-10,Q4,2017-Q4,2017-10-06 00:00:00 +00:00,update,35.16895529,39.06160342,10.02799418,55.98126391,33.03291212960331,40.607605886929676,9.924178655327156,55.968852530713605,insects,insects
123375,123375,2017-10-05,RASFF Portal,RASFF Portal,EU,Official,information for follow-up,foreign body (small white and blue) in food supplement from Spain,dietetic foods; food supplements; fortified foods,food supplement,Spain,EU,Denmark,EU,foreign body,foreign bodies,foreign body: food supplement,food,2017,10,2017-10,Q4,2017-Q4,2017-10-05 00:00:00 +00:00,update,-3.64754874,40.24448626,10.02799418,55.98126391,-6.309353170288048,40.24190498803354,9.057392653117361,55.86264054690819,plastic,plastic
123417,123417,2017-10-03,RASFF Portal,RASFF Portal,EU,Official,border rejection,live insects in salted fish from Ghana,fish and fish products,fish,Ghana,non_EU,United Kingdom,UK,live insects,foreign bodies,live insects: salted fish,food,2017,10,2017-10,Q4,2017-Q4,2017-10-03 00:00:00 +00:00,border rejection,-1.21676901,7.95345124,-2.86563362,54.12387156,-1.294471012853977,9.540497346605857,-6.171654825199883,57.511658805606714,insects,insects
123421,123421,2017-10-02,RASFF Portal,RASFF Portal,EU,Official,alert,glass fragments in cheese cubes in oil from Germany,milk and milk products,cheese,Germany,EU,Germany,EU,glass fragments,foreign bodies,glass fragments: cheese cubes in oil,food,2017,10,2017-10,Q4,2017-Q4,2017-10-02 00:00:00 +00:00,alert,10.38577693,51.10697903,10.38577693,51.10697903,12.949571521128883,50.87517095846861,7.165558158163851,49.93000666648247,glass,glass
123422,123422,2017-10-02,RASFF Portal,RASFF Portal,EU,Official,alert,plastic fragments in organic beef stew from France; with raw material from Austria,meat and meat products (other than poultry),beef,Austria,EU,United Kingdom,UK,plastic fragments,foreign bodies,plastic fragments: organic beef stew,food,2017,10,2017-10,Q4,2017-Q4,2017-10-02 00:00:00 +00:00,alert,14.12647809,47.58549847,-2.86563362,54.12387156,16.36719704394527,47.117282250374025,-2.084689162190534,57.12234848067699,plastic,plastic
123443,123443,2017-10-02,RASFF Portal,RASFF Portal,EU,Official,border rejection,peanuts with shell from China infested with larvae of insects (Lepidoptera),nuts; nut products and seeds,groundnut,China,non_EU,Italy,EU,insects,foreign bodies,insects: peanuts with shell,food,2017,10,2017-10,Q4,2017-Q4,2017-10-02 00:00:00 +00:00,border rejection,103.81907385,36.56176801,12.07000946,42.79663568,99.98473290262612,29.82965463390645,10.447262271085352,45.13694831205193,insects,insects
123448,123448,2017-09-29,RASFF Portal,RASFF Portal,EU,Official,alert,glass fragments in vanilla powder from South Africa,herbs and spices,vanilla powder,South Africa,non_EU,Sweden,EU,glass fragments,foreign bodies,glass fragments: vanilla powder,food,2017,09,2017-09,Q3,2017-Q3,2017-09-29 00:00:00 +00:00,alert,25.08388384,-29.0003377,16.74371219,62.79232016,23.368120745904577,-31.46160903341694,18.879032279584013,68.30328061073952,glass,glass
123466,123466,2017-09-28,RASFF Portal,RASFF Portal,EU,Official,alert,plastic fragments in chocolate bars from Italy,cocoa and cocoa preparations; coffee and tea,chocolate bar,Italy,EU,United Kingdom,UK,plastic fragments,foreign bodies,plastic fragments: chocolate bars,food,2017,09,2017-09,Q3,2017-Q3,2017-09-28 00:00:00 +00:00,alert,12.07000946,42.79663568,-2.86563362,54.12387156,9.230279570842772,39.74999282339071,-1.1288868320468675,51.86504452510524,plastic,plastic
123489,123489,2017-09-27,RASFF Portal,RASFF Portal,EU,Official,border rejection,cashew kernels from Vietnam infested with insects,nuts; nut products and seeds,cashew,Vietnam,non_EU,Poland,EU,infested with insects,foreign bodies,infested with insects: cashew kernels,food,2017,09,2017-09,Q3,2017-Q3,2017-09-27 00:00:00 +00:00,border rejection,106.29913857,16.64601451,19.39011841,52.12759537,107.83375470585366,11.296673176720843,14.717091390703036,53.60670096933756,insects,insects
123561,123561,2017-09-20,RASFF Portal,RASFF Portal,EU,Official,alert,plastic fragments in basil pesto sauce in glass jars from Germany,soups; broths; sauces and condiments,basil,Germany,EU,Germany,EU,plastic fragments,foreign bodies,plastic fragments: basil pesto sauce in glass jars,food,2017,09,2017-09,Q3,2017-Q3,2017-09-20 00:00:00 +00:00,alert,10.38577693,51.10697903,10.38577693,51.10697903,6.400208856656356,50.61886136243501,8.258564648057893,52.683698186644335,plastic,plastic
123581,123581,2017-09-19,RASFF Portal,RASFF Portal,EU,Official,border rejection,organic long grain rice from Pakistan infested with insects,cereals and bakery products,rice,Pakistan,non_EU,Italy,EU,infested with insects,foreign bodies,infested with insects: organic long grain rice,food,2017,09,2017-09,Q3,2017-Q3,2017-09-19 00:00:00 +00:00,border rejection,69.33958027,29.94975221,12.07000946,42.79663568,70.89586960789192,29.02978156769902,8.2236887767955,44.78380453966055,insects,insects
123596,123596,2017-09-18,RASFF Portal,RASFF Portal,EU,Official,border rejection,aromatic rice from Bangladesh infested with insects,cereals and bakery products,rice,Bangladesh,non_EU,Italy,EU,infested with insects,foreign bodies,infested with insects: aromatic rice,food,2017,09,2017-09,Q3,2017-Q3,2017-09-18 00:00:00 +00:00,border rejection,90.23812793,23.86730412,12.07000946,42.79663568,92.3047806846078,24.911883501793387,12.22030657995263,46.33872876023869,insects,insects
123608,123608,2017-09-15,RASFF Portal,RASFF Portal,EU,Official,alert,plastic fragments in organic lentil pot with potatoes from Germany,fruits and vegetables,potato,Germany,EU,Germany,EU,plastic fragments,foreign bodies,plastic fragments: organic lentil pot with potatoes,food,2017,09,2017-09,Q3,2017-Q3,2017-09-15 00:00:00 +00:00,alert,10.38577693,51.10697903,10.38577693,51.10697903,12.136037768891752,51.09975522945547,11.560182105621015,53.31726315046757,plastic,plastic
123651,123651,2017-09-13,RASFF Portal,RASFF Portal,EU,Official,information for follow-up,excrements of insects in hemp seeds from Germany,nuts; nut products and seeds,hemp seed,Germany,EU,Germany,EU,insects,foreign bodies,insects: hemp seeds,food,2017,09,2017-09,Q3,2017-Q3,2017-09-13 00:00:00 +00:00,update,10.38577693,51.10697903,10.38577693,51.10697903,12.023091507891046,49.065112918652915,8.984029066175852,49.00042515787868,insects,insects
123658,123658,2017-09-13,RASFF Portal,RASFF Portal,EU,Official,information for follow-up,insoluble impurities in hypoallergenic formula (milk replacer) from the Netherlands,dietetic foods; food supplements; fortified foods,formula milk replacer,Netherlands,EU,Poland,EU,insoluble impurities,foreign bodies,insoluble impurities: hypoallergenic formula (milk replacer),food,2017,09,2017-09,Q3,2017-Q3,2017-09-13 00:00:00 +00:00,update,5.2814735,52.10080804,19.39011841,52.12759537,5.0600314342509805,51.66285352282448,20.800994787632938,52.205450077450315,other foreign body,other foreign body
123660,123660,2017-09-12,RASFF Portal,RASFF Portal,EU,Official,alert,glass fragments in organic vegan rice nougat crisps from Germany,cereals and bakery products,rice,Germany,EU,Germany,EU,glass fragments,foreign bodies,glass fragments: organic vegan rice nougat crisps,food,2017,09,2017-09,Q3,2017-Q3,2017-09-12 00:00:00 +00:00,alert,10.38577693,51.10697903,10.38577693,51.10697903,9.873138253991383,50.66714884230522,8.07608838728986,47.77965508079938,glass,glass
123661,123661,2017-09-12,RASFF Portal,RASFF Portal,EU,Official,alert,plastic fragments in frozen breaded chicken pieces from Poland,poultry meat and poultry meat products,chicken,Poland,EU,France,EU,plastic fragments,foreign bodies,plastic fragments: frozen breaded chicken pieces,food,2017,09,2017-09,Q3,2017-Q3,2017-09-12 00:00:00 +00:00,alert,19.39011841,52.12759537,2.53618475,46.18700581,18.89000085524185,53.333879969542465,1.5113830497720668,42.69535070250625,plastic,plastic
123679,123679,2017-09-11,RASFF Portal,RASFF Portal,EU,Official,alert,plastic fragments in canned pork from Poland,meat and meat products (other than poultry),pork,Poland,EU,Czech Republic,EU,plastic fragments,foreign bodies,plastic fragments: canned pork,food,2017,09,2017-09,Q3,2017-Q3,2017-09-11 00:00:00 +00:00,alert,19.39011841,52.12759537,15.31240065,49.73341073,16.819532434288593,53.421331424642936,13.164711224813477,49.99996825531881,plastic,plastic
123795,123795,2017-09-01,RASFF Portal,RASFF Portal,EU,Official,information for attention,live insects in raisins from Turkey,fruits and vegetables,raisin,Turkey,non_EU,Norway,non_EU,live insects,foreign bodies,live insects: raisins,food,2017,09,2017-09,Q3,2017-Q3,2017-09-01 00:00:00 +00:00,information for attention,35.16895529,39.06160342,15.34832968,68.75014407,41.4139378018015,39.162589517187186,28.774868160319265,70.24608274352524,insects,insects
123798,123798,2017-08-31,RASFF Portal,RASFF Portal,EU,Official,alert,glass fragments in organic pesto from Italy,soups; broths; sauces and condiments,pesto,Italy,EU,Italy,EU,glass fragments,foreign bodies,glass fragments: organic pesto,food,2017,08,2017-08,Q3,2017-Q3,2017-08-31 00:00:00 +00:00,alert,12.07000946,42.79663568,12.07000946,42.79663568,14.245214704514414,41.7110264561607,8.469733240713895,40.87800509364471,glass,glass
123855,123855,2017-08-25,RASFF Portal,RASFF Portal,EU,Official,alert,plastic fragments in gluten free maize bread from Germany,cereals and bakery products,bakery product,Germany,EU,Germany,EU,plastic fragments,foreign bodies,plastic fragments: gluten free maize bread,food,2017,08,2017-08,Q3,2017-Q3,2017-08-25 00:00:00 +00:00,alert,10.38577693,51.10697903,10.38577693,51.10697903,11.182336645502481,48.57794452208512,12.626792358882932,48.63437576036401,plastic,plastic
123869,123869,2017-08-24,RASFF Portal,RASFF Portal,EU,Official,alert,metal particles in apple wedges from Sweden,fruits and vegetables,apple wedge,Sweden,EU,Sweden,EU,metal particles,foreign bodies,metal particles: apple wedges,food,2017,08,2017-08,Q3,2017-Q3,2017-08-24 00:00:00 +00:00,alert,16.74371219,62.79232016,16.74371219,62.79232016,16.205158563523366,57.81003138868481,19.413109860117878,63.741612214133475,metal,metal
123914,123914,2017-08-21,RASFF Portal,RASFF Portal,EU,Official,alert,glass particles in stracciatella ice cream from France; via Germany,ices and desserts,stracciatella ice cream,France,EU,Austria,EU,glass particles,foreign bodies,glass particles: stracciatella ice cream,food,2017,08,2017-08,Q3,2017-Q3,2017-08-21 00:00:00 +00:00,alert,2.53618475,46.18700581,14.12647809,47.58549847,-1.0690385935826572,48.9545732740426,11.019304166621927,47.060663296604574,glass,glass
123961,123961,2017-08-14,RASFF Portal,RASFF Portal,EU,Official,information for attention,stones in dried mushrooms from Bosnia and Herzegovina,fruits and vegetables,mushroom,Bosnia and Herzegovina,non_EU,Denmark,EU,stones,foreign bodies,stones: dried mushrooms,food,2017,08,2017-08,Q3,2017-Q3,2017-08-14 00:00:00 +00:00,information for attention,17.76876588,44.17449912,10.02799418,55.98126391,18.977916430410723,43.77253938358955,8.8228564135916,55.249179154170285,stones or soil,other foreign body
123987,123987,2017-08-10,RASFF Portal,RASFF Portal,EU,Official,information for follow-up,dead insects in canned organic white beans from Italy,fruits and vegetables,bean,Italy,EU,Czech Republic,EU,dead insects,foreign bodies,dead insects: canned organic white beans,food,2017,08,2017-08,Q3,2017-Q3,2017-08-10 00:00:00 +00:00,update,12.07000946,42.79663568,15.31240065,49.73341073,15.457065056157171,41.3854945937642,15.940656137956337,49.35440234038824,insects,insects
124044,124044,2017-08-04,RASFF Portal,RASFF Portal,EU,Official,alert,metal fragments in lasagne from Belgium,prepared dishes and snacks,bakery product,Belgium,EU,France,EU,metal fragments,foreign bodies,metal fragments: lasagne,food,2017,08,2017-08,Q3,2017-Q3,2017-08-04 00:00:00 +00:00,alert,4.64064572,50.63981435,2.53618475,46.18700581,4.038169831401011,50.75011166035673,-1.1850198478884888,43.11001780588542,metal,metal
124084,124084,2017-08-02,RASFF Portal,RASFF Portal,EU,Official,alert,glass fragments in fig jam from Italy,confectionery,fig,Italy,EU,Germany,EU,glass fragments,foreign bodies,glass fragments: fig jam,food,2017,08,2017-08,Q3,2017-Q3,2017-08-02 00:00:00 +00:00,alert,12.07000946,42.79663568,10.38577693,51.10697903,16.097472108883522,38.56605075360298,12.716155764492788,53.10289653542433,glass,glass
124122,124122,2017-07-31,RASFF Portal,RASFF Portal,EU,Official,information for follow-up,dry pasta from Italy infested with insects,cereals and bakery products,pasta,Italy,EU,Denmark,EU,infested with insects,foreign bodies,infested with insects: dry pasta,food,2017,07,2017-07,Q3,2017-Q3,2017-07-31 00:00:00 +00:00,update,12.07000946,42.79663568,10.02799418,55.98126391,15.740267418033905,40.307985093609794,9.834316091055351,56.960509088262135,insects,insects
124131,124131,2017-07-28,RASFF Portal,RASFF Portal,EU,Official,information for follow-up,foreign body in breakfast cereal from the United Kingdom; via Germany,cereals and bakery products,breakfast cereal,United Kingdom,UK,Denmark,EU,foreign body,foreign bodies,foreign body: breakfast cereal,food,2017,07,2017-07,Q3,2017-Q3,2017-07-28 00:00:00 +00:00,update,-2.86563362,54.12387156,10.02799418,55.98126391,-1.7455583320716013,53.69244614166379,11.845680907609653,55.53452480956201,other foreign body,other foreign body
124195,124195,2017-07-24,RASFF Portal,RASFF Portal,EU,Official,information for attention,foreign body (metal bolt) in frozen lentil fritters from India,prepared dishes and snacks,fritter,India,non_EU,United Kingdom,UK,foreign body,foreign bodies,foreign body: frozen lentil fritters,food,2017,07,2017-07,Q3,2017-Q3,2017-07-24 00:00:00 +00:00,information for attention,79.61197355,22.88578035,-2.86563362,54.12387156,74.70640485487617,23.872091057429028,-4.312342353745382,55.61800713435884,metal,metal
124196,124196,2017-07-24,RASFF Portal,RASFF Portal,EU,Official,alert,glass fragments in raspberry jam in glass jars from Poland,fruits and vegetables,raspberry,Poland,EU,Lithuania,EU,glass fragments,foreign bodies,glass fragments: raspberry jam in glass jars,food,2017,07,2017-07,Q3,2017-Q3,2017-07-24 00:00:00 +00:00,alert,19.39011841,52.12759537,23.88720035,55.32611078,23.317541471090777,52.184463038418556,23.31855138556684,55.177898169886895,glass,glass
124231,124231,2017-07-19,RASFF Portal,RASFF Portal,EU,Official,alert,glass fragments (22.2 x 15.8 x 2.16 mm) in tartar sauce in glass jar from Poland,soups; broths; sauces and condiments,tartar glass jar,Poland,EU,Czech Republic,EU,glass fragments,foreign bodies,glass fragments: tartar sauce in glass jar,food,2017,07,2017-07,Q3,2017-Q3,2017-07-19 00:00:00 +00:00,alert,19.39011841,52.12759537,15.31240065,49.73341073,17.741190670700853,54.746667754380525,14.914891703045766,49.76023526896049,glass,glass
124247,124247,2017-07-18,RASFF Portal,RASFF Portal,EU,Official,alert,glass fragments in pasta sauce in glass jars from Italy,soups; broths; sauces and condiments,pasta sauce glass jar,Italy,EU,Denmark,EU,glass fragments,foreign bodies,glass fragments: pasta sauce in glass jars,food,2017,07,2017-07,Q3,2017-Q3,2017-07-18 00:00:00 +00:00,alert,12.07000946,42.79663568,10.02799418,55.98126391,12.133481865725557,46.65480137394958,9.147284906648837,57.109463071269914,glass,glass
124248,124248,2017-07-18,RASFF Portal,RASFF Portal,EU,Official,information for attention,glass fragments in pomegranate seeds from the Netherlands,nuts; nut products and seeds,seed,Netherlands,EU,Germany,EU,glass fragments,foreign bodies,glass fragments: pomegranate seeds,food,2017,07,2017-07,Q3,2017-Q3,2017-07-18 00:00:00 +00:00,information for attention,5.2814735,52.10080804,10.38577693,51.10697903,4.358116293771538,52.19863345352098,13.429031942218895,48.823889541970644,glass,glass
124273,124273,2017-07-14,RASFF Portal,RASFF Portal,EU,Official,alert,glass fragments in organic vegetarian products from the Netherlands; packaged in Belgium,other food product / mixed,product,Belgium,EU,Belgium,EU,glass fragments,foreign bodies,glass fragments: organic vegetarian products,food,2017,07,2017-07,Q3,2017-Q3,2017-07-14 00:00:00 +00:00,alert,4.64064572,50.63981435,4.64064572,50.63981435,4.71623441684541,50.871735666419326,4.915706719908393,50.78353276674308,glass,glass
124318,124318,2017-07-12,RASFF Portal,RASFF Portal,EU,Official,information for follow-up,flour from Germany infested with larvae of insects,cereals and bakery products,flour,Germany,EU,France,EU,insects,foreign bodies,insects: flour,food,2017,07,2017-07,Q3,2017-Q3,2017-07-12 00:00:00 +00:00,update,10.38577693,51.10697903,2.53618475,46.18700581,12.02194803870117,52.834164996834104,4.633318714669896,46.5748043980348,insects,insects
124322,124322,2017-07-11,RASFF Portal,RASFF Portal,EU,Official,information for follow-up,foreign body (plastic hairpin) in chocolate bar with nuts from Poland,cocoa and cocoa preparations; coffee and tea,chocolate bar nut,Poland,EU,Norway,non_EU,foreign body,foreign bodies,foreign body: chocolate bar with nuts,food,2017,07,2017-07,Q3,2017-Q3,2017-07-11 00:00:00 +00:00,update,19.39011841,52.12759537,15.34832968,68.75014407,22.45231139614581,51.91121773379333,8.933986857982838,61.549129638251756,plastic,plastic
124413,124413,2017-07-04,RASFF Portal,RASFF Portal,EU,Official,alert,foreign body (shredded piece of wood 2 cm) in cereal from Belgium,cereals and bakery products,cereal,Belgium,EU,Hungary,EU,foreign body,foreign bodies,foreign body: cereal,food,2017,07,2017-07,Q3,2017-Q3,2017-07-04 00:00:00 +00:00,alert,4.64064572,50.63981435,19.39559381,47.16277712,4.614579249563366,50.13268211691531,21.40986948216513,46.90258257953434,wood,other foreign body
124423,124423,2017-07-03,RASFF Portal,RASFF Portal,EU,Official,information for attention,glass fragments in salmon salad from the Netherlands,fish and fish products,salmon,Netherlands,EU,Netherlands,EU,glass fragments,foreign bodies,glass fragments: salmon salad,food,2017,07,2017-07,Q3,2017-Q3,2017-07-03 00:00:00 +00:00,information for attention,5.2814735,52.10080804,5.2814735,52.10080804,6.032820364944794,51.295039208166436,6.509213423728987,52.959623590020556,glass,glass
124467,124467,2017-06-29,RASFF Portal,RASFF Portal,EU,Official,alert,plastic fragments in frozen meat-free mince from the United Kingdom,meat and meat products (other than poultry),meat mince,United Kingdom,UK,United Kingdom,UK,plastic fragments,foreign bodies,plastic fragments: frozen meat-free mince,food,2017,06,2017-06,Q2,2017-Q2,2017-06-29 00:00:00 +00:00,alert,-2.86563362,54.12387156,-2.86563362,54.12387156,-6.415469718481297,54.98661035751711,-5.991241359770105,57.096677340758575,plastic,plastic
124548,124548,2017-06-22,RASFF Portal,RASFF Portal,EU,Official,alert,plastic fragments (50x30 mm) in chilled carbonara dish from France,prepared dishes and snacks,carbonara dish,France,EU,France,EU,plastic fragments,foreign bodies,plastic fragments: chilled carbonara dish,food,2017,06,2017-06,Q2,2017-Q2,2017-06-22 00:00:00 +00:00,alert,2.53618475,46.18700581,2.53618475,46.18700581,-2.372438681435676,48.085030133297174,-2.1302564470512886,47.397101294339265,plastic,plastic
124601,124601,2017-06-19,RASFF Portal,RASFF Portal,EU,Official,alert,metal pieces in chicken fillets from Germany,poultry meat and poultry meat products,chicken,Germany,EU,Denmark,EU,metal pieces,foreign bodies,metal pieces: chicken fillets,food,2017,06,2017-06,Q2,2017-Q2,2017-06-19 00:00:00 +00:00,alert,10.38577693,51.10697903,10.02799418,55.98126391,11.977117843415686,49.121756958963026,11.023784574081851,55.75388499454165,metal,metal
124642,124642,2017-06-14,RASFF Portal,RASFF Portal,EU,Official,alert,metal pieces in organic tofu cheese from Bulgaria,milk and milk products,cheese,Bulgaria,EU,Denmark,EU,metal pieces,foreign bodies,metal pieces: organic tofu cheese,food,2017,06,2017-06,Q2,2017-Q2,2017-06-14 00:00:00 +00:00,alert,25.21552327,42.76889988,10.02799418,55.98126391,23.0476032906868,43.12521778966824,8.634166980407194,56.150695973077774,metal,metal
124814,124814,2017-06-01,RASFF Portal,RASFF Portal,EU,Official,border rejection,live insects in aromatic rice from Bangladesh,cereals and bakery products,rice,Bangladesh,non_EU,Italy,EU,live insects,foreign bodies,live insects: aromatic rice,food,2017,06,2017-06,Q2,2017-Q2,2017-06-01 00:00:00 +00:00,border rejection,90.23812793,23.86730412,12.07000946,42.79663568,91.51964337445105,22.3714148039545,9.894634326913417,46.070340288496524,insects,insects
124815,124815,2017-05-31,RASFF Portal,RASFF Portal,EU,Official,alert,metal wires in 4 flavors ice cream from Slovenia,ices and desserts,flavor ice cream,Slovenia,EU,Croatia,EU,metal wires,foreign bodies,metal wires: 4 flavors ice cream,food,2017,05,2017-05,Q2,2017-Q2,2017-05-31 00:00:00 +00:00,alert,14.8044464,46.11555444,16.40413079,45.08047284,14.238473109477845,45.736357920596376,16.131466551882845,46.25381155594573,metal,metal
124816,124816,2017-05-31,RASFF Portal,RASFF Portal,EU,Official,information for attention,foreign body (glass or plastic material) in canned mackerel fillets from Morocco,fish and fish products,mackerel,Morocco,non_EU,Italy,EU,foreign body,foreign bodies,foreign body: canned mackerel fillets,food,2017,05,2017-05,Q2,2017-Q2,2017-05-31 00:00:00 +00:00,information for attention,-8.45616045,29.83762793,12.07000946,42.79663568,-1.8360219301635663,32.49770785413238,15.107605519963615,37.39673852403287,plastic,plastic
124866,124866,2017-05-26,RASFF Portal,RASFF Portal,EU,Official,alert,glass fragments in dried germinated seeds from Spain,nuts; nut products and seeds,seed,Spain,EU,Portugal,EU,glass fragments,foreign bodies,glass fragments: dried germinated seeds,food,2017,05,2017-05,Q2,2017-Q2,2017-05-26 00:00:00 +00:00,alert,-3.64754874,40.24448626,-8.50105506,39.59550247,-5.506773797398214,37.43322105246264,-7.282288223610969,40.143667062088,glass,glass
