ID	ID_incident	date_published	data_source	source_type	alert_type	raw_text_product	product_categoty	product	origin_country	origin_country_EU	notified_country	notified_country_EU	hazard_description	hazard_group	summary	food_feed_fcm	date_published_year	date_published_month	date_published_year_month	date_published_quarter	date_published_year_quarter	long.origin	lat.origin	long.notified	lat.notified	long.origin.rand	lat.origin.rand	long.notified.rand	lat.notified.rand	hazard_type	hazard_type_large
120157	120157	2018-07-25	RASFF Portal	Official	alert	undeclared soya in chocolate chip tea from the United States; via the United Kingdom	cocoa and cocoa preparations; coffee and tea	tea	United States of America	non_EU	Malta	non_EU	soya undeclared	allergens	soya undeclared: chocolate chip tea	food	2018	07	2018-07	Q3	2018-Q3	-112.46167057	45.67955203	14.40522042	35.92151315	-93.53737817178046	29.786886053535824	14.354669846227122	35.92437755992515	soy	soy
120171	120171	2018-07-24	RASFF Portal	Official	alert	undeclared lactose (in Spanish and Portuguese; between 0.06 and 0.09 %) in dark chocolate with almonds from Spain	nuts; nut products and seeds	almond	Spain	EU	Spain	EU	lactose undeclared	allergens	lactose undeclared: dark chocolate with almonds	food	2018	07	2018-07	Q3	2018-Q3	-3.64754874	40.24448626	-3.64754874	40.24448626	1.11201267520617	42.5231366884981	-0.5495566364079085	38.83553555454487	lactose	milk-related
120177	120177	2018-07-24	RASFF Portal	Official	information for follow-up	undeclared gluten (>1600 mg/kg - ppm) in easter egg's paint from Germany	other food product / mixed	egg	Germany	EU	Germany	EU	gluten undeclared	allergens	gluten undeclared: easter egg's paint	food	2018	07	2018-07	Q3	2018-Q3	10.38577693	51.10697903	10.38577693	51.10697903	10.4027236543413	49.09898828257394	8.982035448332569	49.45568209123502	gluten	gluten-related
120182	120182	2018-07-24	RASFF Portal	Official	information for attention	sulphite (60.9 mg/kg - ppm) undeclared in sauerkraut from Slovakia	fruits and vegetables	meat product	Slovakia	EU	Czech Republic	EU	sulphite undeclared	allergens	sulphite undeclared: sauerkraut	food	2018	07	2018-07	Q3	2018-Q3	19.47905212	48.70547175	15.31240065	49.73341073	21.096077731956427	48.8159358903654	16.279692946723237	50.595005880530074	sulphite	sulphite
120192	120192	2018-07-23	RASFF Portal	Official	alert	undeclared sesame and peanut in Thai sweet cereals from Thailand	cereals and bakery products	thai sweet cereal	Thailand	non_EU	Sweden	EU	peanut undeclared	allergens	peanut undeclared: thai sweet cereals	food	2018	07	2018-07	Q3	2018-Q3	101.00288352	15.11816347	16.74371219	62.79232016	99.41308184946	18.15226522115436	18.828674253182363	67.52577863708426	peanut	nuts
120216	120216	2018-07-19	RASFF Portal	Official	alert	undeclared gluten (514 mg/kg - ppm) in organic gluten-free baby food from Italy; with raw material from Germany	dietetic foods; food supplements; fortified foods	gluten baby food	Germany	EU	Italy	EU	gluten undeclared	allergens	gluten undeclared: organic gluten-free baby food	food	2018	07	2018-07	Q3	2018-Q3	10.38577693	51.10697903	12.07000946	42.79663568	10.091170672679564	49.32068221977062	7.596084228415621	45.79166798672022	gluten	gluten-related
120275	120275	2018-07-16	RASFF Portal	Official	alert	traces of hazelnut in chocolate ice cream from Germany	cocoa and cocoa preparations; coffee and tea	chocolate ice cream	Germany	EU	Sweden	EU	traces of hazelnut	allergens	traces of hazelnut: chocolate ice cream	food	2018	07	2018-07	Q3	2018-Q3	10.38577693	51.10697903	16.74371219	62.79232016	7.826191216683053	52.45122520710164	11.285208010292925	58.731713930101996	hazelnut	nuts
120297	120297	2018-07-13	RASFF Portal	Official	information for follow-up	undeclared milk ingredient (5.84 mg/kg - ppm) in frozen vegan banana bread from Germany	cereals and bakery products	bakery product	Germany	EU	Czech Republic	EU	milk ingredient undeclared	allergens	milk ingredient undeclared: frozen vegan banana bread	food	2018	07	2018-07	Q3	2018-Q3	10.38577693	51.10697903	15.31240065	49.73341073	9.862947339568587	50.440052852479695	15.232237628039883	49.16073152175301	milk	milk-related
120326	120326	2018-07-11	RASFF Portal	Official	alert	presence of egg in sauce with clams from Italy	bivalve molluscs and products thereof	clam	Italy	EU	Italy	EU	egg	allergens	egg: sauce with clams	food	2018	07	2018-07	Q3	2018-Q3	12.07000946	42.79663568	12.07000946	42.79663568	14.851223620437883	37.48751896134798	11.504966860378161	46.83872694418498	egg	egg
120331	120331	2018-07-11	RASFF Portal	Official	information for attention	undeclared egg in bakery scones from the United Kingdom	fruits and vegetables	bakery	United Kingdom	EU	United Kingdom	EU	egg undeclared	allergens	egg undeclared: bakery scones	food	2018	07	2018-07	Q3	2018-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-1.8118407756788528	54.103366132145624	-2.750291544667196	54.864085743167344	egg	egg
120338	120338	2018-07-11	RASFF Portal	Official	information for attention	sulphite (135 mg/kg - ppm) undeclared in roasted potatoes with bacon from Germany	fruits and vegetables	pork	Germany	EU	Germany	EU	sulphite undeclared	allergens	sulphite undeclared: roasted potatoes with bacon	food	2018	07	2018-07	Q3	2018-Q3	10.38577693	51.10697903	10.38577693	51.10697903	9.498217743604844	52.66524166398439	10.38908342084266	53.004203240786204	sulphite	sulphite
120371	120371	2018-07-09	RASFF Portal	Official	alert	undeclared egg and mustard (wrong label) in prepared sandwiches from France	prepared dishes and snacks	bakery product	France	EU	France	EU	egg undeclared	allergens	egg undeclared: prepared sandwiches	food	2018	07	2018-07	Q3	2018-Q3	2.53618475	46.18700581	2.53618475	46.18700581	-0.988984366193117	44.57182663349036	1.261067423730112	46.62667442346143	egg	egg
120389	120389	2018-07-06	RASFF Portal	Official	alert	undeclared fish (salmon wrap labelled as bacon wrap) in salmon wrap from Belgium	fish and fish products	salmon	Belgium	EU	France	EU	fish undeclared	allergens	fish undeclared: salmon wrap	food	2018	07	2018-07	Q3	2018-Q3	4.64064572	50.63981435	2.53618475	46.18700581	4.154043516860136	50.5694986833547	-0.8653634073208458	44.46830066897903	seafood	seafood
120414	120414	2018-07-04	RASFF Portal	Official	alert	sulphite (1500 mg/kg - ppm) undeclared in dried apricots from Afghanistan; via Germany	fruits and vegetables	apricot	Afghanistan	non_EU	Denmark	EU	sulphite undeclared	allergens	sulphite undeclared: dried apricots	food	2018	07	2018-07	Q3	2018-Q3	66.00473115	33.83523216	10.02799418	55.98126391	67.55665624703184	32.71921211550351	8.251384062084838	55.856249376925696	sulphite	sulphite
120416	120416	2018-07-04	RASFF Portal	Official	alert	undeclared almond (>900 mg/kg - ppm) in chilled paste for the production of ice cream from Italy	ices and desserts	paste production ice cream	Italy	EU	Germany	EU	almond undeclared	allergens	almond undeclared: chilled paste for the production of ice cream	food	2018	07	2018-07	Q3	2018-Q3	12.07000946	42.79663568	10.38577693	51.10697903	14.823551741407275	41.480279975244166	14.118885554228406	52.63019919674683	almond	nuts
120478	120478	2018-06-27	RASFF Portal	Official	alert	undeclared milk ingredient in chilled vacuum-packed barbecue chicken flatties from the United Kingdom	poultry meat and poultry meat products	chicken	United Kingdom	EU	United Kingdom	EU	milk ingredient undeclared	allergens	milk ingredient undeclared: chilled vacuum-packed barbecue chicken flatties	food	2018	06	2018-06	Q2	2018-Q2	-2.86563362	54.12387156	-2.86563362	54.12387156	-3.276063624338356	53.22124878956093	-3.872761917930978	52.03062015362732	milk	milk-related
120513	120513	2018-06-25	RASFF Portal	Official	alert	undeclared gluten and soya in ready to eat pasta salad with chicken meat from Belgium	meat and meat products (other than poultry)	chicken	Belgium	EU	Belgium	EU	gluten undeclared	allergens	gluten undeclared: ready to eat pasta salad with chicken meat	food	2018	06	2018-06	Q2	2018-Q2	4.64064572	50.63981435	4.64064572	50.63981435	3.8565982359203215	50.47115565636781	5.270309415801687	50.669993903777645	gluten	gluten-related
120525	120525	2018-06-22	RASFF Portal	Official	alert	presence of gluten in gluten free chips from Italy	prepared dishes and snacks	gluten chip	Italy	EU	Italy	EU	presence of gluten	allergens	presence of gluten: gluten free chips	food	2018	06	2018-06	Q2	2018-Q2	12.07000946	42.79663568	12.07000946	42.79663568	12.577398063154362	46.181429544517314	14.828516874854934	36.86037990362273	gluten	gluten-related
120592	120592	2018-06-15	RASFF Portal	Official	information for attention	presence of gluten (31.6 mg/kg - ppm) in gluten-free cream preparation with potatoes and leeks from Italy	fruits and vegetables	potato	Italy	EU	Italy	EU	presence of gluten	allergens	presence of gluten: glutenfree cream preparation with potatoes and leeks	food	2018	06	2018-06	Q2	2018-Q2	12.07000946	42.79663568	12.07000946	42.79663568	13.345490215206059	42.34032123842479	13.016204205527107	42.340583067614894	gluten	gluten-related
120593	120593	2018-06-15	RASFF Portal	Official	information for attention	undeclared milk ingredient and celery in canned peeled tomatoes from Spain	fruits and vegetables	tomato	Spain	EU	France	EU	celery undeclared	allergens	celery undeclared: canned peeled tomatoes	food	2018	06	2018-06	Q2	2018-Q2	-3.64754874	40.24448626	2.53618475	46.18700581	-0.8707842526639524	42.526565736851694	3.089727556966854	49.78282792925936	celery	celery
120633	120633	2018-06-13	RASFF Portal	Official	alert	presence of gluten in gluten free bread mix from Poland	cereals and bakery products	bakery product	Poland	EU	Sweden	EU	presence of gluten	allergens	presence of gluten: gluten free bread mix	food	2018	06	2018-06	Q2	2018-Q2	19.39011841	52.12759537	16.74371219	62.79232016	22.21898832476346	49.87719885442668	20.663093428838014	68.55325730534469	gluten	gluten-related
120640	120640	2018-06-12	RASFF Portal	Official	alert	presence of gluten (176 mg/kg - ppm) in gluten-free corn pasta from Romania	cereals and bakery products	corn	Romania	EU	Germany	EU	presence of gluten	allergens	presence of gluten: glutenfree corn pasta	food	2018	06	2018-06	Q2	2018-Q2	24.97293286	45.85242939	10.38577693	51.10697903	25.239011970653216	46.84793398620531	8.487808098479215	47.70179462201517	gluten	gluten-related
120725	120725	2018-06-05	RASFF Portal	Official	alert	undeclared gluten (31 mg/kg - ppm) in organic chocolate-flavoured protein powder from the United States	cocoa and cocoa preparations; coffee and tea	chocolate protein powder	United States of America	non_EU	Netherlands	EU	gluten undeclared	allergens	gluten undeclared: organic chocolate-flavoured protein powder	food	2018	06	2018-06	Q2	2018-Q2	-112.46167057	45.67955203	5.2814735	52.10080804	-83.52619983186308	36.196276109947064	6.5965393534389705	53.14852620622068	gluten	gluten-related
120769	120769	2018-05-31	RASFF Portal	Official	alert	undeclared celery (wrong packaging used) in frozen veal croquettes from the Netherlands	meat and meat products (other than poultry)	beef	Netherlands	EU	Netherlands	EU	celery undeclared	allergens	celery undeclared: frozen veal croquettes	food	2018	05	2018-05	Q2	2018-Q2	5.2814735	52.10080804	5.2814735	52.10080804	4.885523964085795	52.82063901826524	4.000480634313551	51.5987974271468	celery	celery
120772	120772	2018-05-31	RASFF Portal	Official	alert	sulphite undeclared in organic chlorella capsules from Sweden; with raw material from China	dietetic foods; food supplements; fortified foods	chlorella capsule	China	non_EU	Sweden	EU	sulphite undeclared	allergens	sulphite undeclared: organic chlorella capsules	food	2018	05	2018-05	Q2	2018-Q2	103.81907385	36.56176801	16.74371219	62.79232016	100.13249626351413	34.45965658123527	13.563261647352162	56.1567492953955	sulphite	sulphite
120786	120786	2018-05-30	RASFF Portal	Official	alert	undeclared walnut in aubergines in oil from Syria	fruits and vegetables	aubergine	Syria	non_EU	Sweden	EU	walnut undeclared	allergens	walnut undeclared: aubergines in oil	food	2018	05	2018-05	Q2	2018-Q2	38.50787939	35.02547248	16.74371219	62.79232016	37.6172070740858	35.043925099804156	16.803182991586855	58.12081034728796	walnut	nuts
120810	120810	2018-05-28	RASFF Portal	Official	alert	sulphite undeclared in organic chlorella powder and tablets from China; via the United Kingdom	herbs and spices	chlorella powder tablet	China	non_EU	Netherlands	EU	sulphite undeclared	allergens	sulphite undeclared: organic chlorella powder and tablets	food	2018	05	2018-05	Q2	2018-Q2	103.81907385	36.56176801	5.2814735	52.10080804	82.492293659759	44.6035297188838	5.706894895672001	51.381245769638326	sulphite	sulphite
120937	120937	2018-05-16	RASFF Portal	Official	alert	sulphite (40 mg/kg - ppm) undeclared in organic chlorella and spirulina powder from China; via the United Kingdom	herbs and spices	chlorella spirulina powder	China	non_EU	Netherlands	EU	sulphite undeclared	allergens	sulphite undeclared: organic chlorella and spirulina powder	food	2018	05	2018-05	Q2	2018-Q2	103.81907385	36.56176801	5.2814735	52.10080804	105.16388855320001	33.962784721717	5.104053043723539	52.84779478565248	sulphite	sulphite
120942	120942	2018-05-16	RASFF Portal	Official	alert	traces of milk (milk protein: 289 mg/kg - ppm) in snowflake decoration from France; with raw material from Belgium	food additives and flavourings	snowflake decoration	Belgium	EU	Denmark	EU	traces of milk	allergens	traces of milk: snowflake decoration	food	2018	05	2018-05	Q2	2018-Q2	4.64064572	50.63981435	10.02799418	55.98126391	4.24011523329568	51.121250388217994	12.30660324477004	55.86984974381775	milk	milk-related
120980	120980	2018-05-11	RASFF Portal	Official	alert	traces of milk (60 mg/kg - ppm) in gluten-free cereal bars from the Czech Republic; via Romania	cereals and bakery products	gluten cereal bar	Czech Republic	EU	Spain	EU	traces of milk	allergens	traces of milk: glutenfree cereal bars	food	2018	05	2018-05	Q2	2018-Q2	15.31240065	49.73341073	-3.64754874	40.24448626	15.773617251161225	50.12034250536006	0.04689271288767216	42.016658175287475	milk	milk-related
121008	121008	2018-05-09	RASFF Portal	Official	alert	presence of milk in fish and vegetables pie suitable for lactose intolerance from the United Kingdom	fish and fish products	bakery product	United Kingdom	EU	Netherlands	EU	milk	allergens	milk: fish and vegetables pie suitable for lactose intolerance	food	2018	05	2018-05	Q2	2018-Q2	-2.86563362	54.12387156	5.2814735	52.10080804	-6.025709909750101	54.47431025810302	5.640427605796294	51.378149488090905	milk	milk-related
121011	121011	2018-05-09	RASFF Portal	Official	alert	undeclared gluten (111 mg/kg - ppm) and sulphite (18 mg/kg - ppm) undeclared in rice flour cake mix from Vietnam; via Sweden	cereals and bakery products	bakery product	Vietnam	non_EU	Finland	EU	gluten undeclared	allergens	gluten undeclared: rice flour cake mix	food	2018	05	2018-05	Q2	2018-Q2	106.29913857	16.64601451	26.27467024	64.49884844	107.9916645124128	15.002515267057078	28.107832966465864	69.18809697876208	gluten	gluten-related
121014	121014	2018-05-09	RASFF Portal	Official	alert	undeclared egg in chilled chicken garlic kiev from the United Kingdom	poultry meat and poultry meat products	chicken	United Kingdom	EU	United Kingdom	EU	egg undeclared	allergens	egg undeclared: chilled chicken garlic kiev	food	2018	05	2018-05	Q2	2018-Q2	-2.86563362	54.12387156	-2.86563362	54.12387156	-2.5311773820715326	54.80899037399807	0.04835956567738542	52.79356616034277	egg	egg
121044	121044	2018-05-07	RASFF Portal	Official	information for attention	undeclared walnut in vegetable medley from Belgium	fruits and vegetables	medley	Belgium	EU	Netherlands	EU	walnut undeclared	allergens	walnut undeclared: vegetable medley	food	2018	05	2018-05	Q2	2018-Q2	4.64064572	50.63981435	5.2814735	52.10080804	5.128982653624483	50.4502576603553	5.730684539220007	51.53718775317462	walnut	nuts
121054	121054	2018-05-04	RASFF Portal	Official	alert	sulphite (28 mg/kg - ppm) undeclared in organic chlorella from China; via the United Kingdom and via Belgium	dietetic foods; food supplements; fortified foods	chlorella	China	non_EU	Netherlands	EU	sulphite undeclared	allergens	sulphite undeclared: organic chlorella	food	2018	05	2018-05	Q2	2018-Q2	103.81907385	36.56176801	5.2814735	52.10080804	110.62907787838061	29.15468763965663	5.786496218234603	51.66555551667504	sulphite	sulphite
121062	121062	2018-05-04	RASFF Portal	Official	alert	undeclared sulphite (140 mg/kg - ppm) in dried appel rings and coconut flakes with raw material from China and the Philippines; via the Netherlands	nuts; nut products and seeds	coconut	China	non_EU	Denmark	EU	sulphite undeclared	allergens	sulphite undeclared: dried appel rings and coconut flakes	food	2018	05	2018-05	Q2	2018-Q2	103.81907385	36.56176801	10.02799418	55.98126391	122.28998259152988	46.19054703057122	9.496450092663757	56.058147003343336	sulphite	sulphite
121076	121076	2018-05-03	RASFF Portal	Official	alert	traces of almond (up to 2.5 mg/kg - ppm) in chocolate pie from China	cocoa and cocoa preparations; coffee and tea	bakery product	China	non_EU	Netherlands	EU	traces of almond	allergens	traces of almond: chocolate pie	food	2018	05	2018-05	Q2	2018-Q2	103.81907385	36.56176801	5.2814735	52.10080804	90.9787255280946	41.305072646165954	5.800067477476279	51.072951830380916	almond	nuts
121104	121104	2018-04-30	RASFF Portal	Official	alert	undeclared almond in infusion from Lebanon	cocoa and cocoa preparations; coffee and tea	infusion	Lebanon	non_EU	Germany	EU	almond undeclared	allergens	almond undeclared: infusion	food	2018	04	2018-04	Q2	2018-Q2	35.88016327	33.92306993	10.38577693	51.10697903	35.99248586432907	33.642886317683036	9.566373599077895	51.05041146168186	almond	nuts
121116	121116	2018-04-30	RASFF Portal	Official	alert	undeclared wheat in organic lasagne from the United Kingdom; with raw material from Italy	prepared dishes and snacks	bakery product	Italy	EU	United Kingdom	EU	wheat undeclared	allergens	wheat undeclared: organic lasagne	food	2018	04	2018-04	Q2	2018-Q2	12.07000946	42.79663568	-2.86563362	54.12387156	13.147550872414865	42.11610832184001	-5.018434407835354	57.39880770491808	wheat	gluten-related
159076	159076	2018-04-30	RASFF Portal	Official	alert	undeclared lactoprotein in chilled pastry (tompouce) mislabelled as apple and apricot cake	fruits and vegetables	bakery product	Netherlands	EU	Netherlands	EU	lactoprotein undeclared	allergens	lactoprotein undeclared: chilled pastry (tompouce) mislabelled as apple and apricot cake	food	2018	04	2018-04	Q2	2018-Q2	5.2814735	52.10080804	5.2814735	52.10080804	5.589503811346944	51.76903683854794	4.656369171968866	52.65253618913015	lactose	milk-related
121154	121154	2018-04-25	RASFF Portal	Official	alert	undeclared lactose and traces of mustard in bacon from Poland	meat and meat products (other than poultry)	pork	Poland	EU	Sweden	EU	lactose undeclared	allergens	lactose undeclared: bacon	food	2018	04	2018-04	Q2	2018-Q2	19.39011841	52.12759537	16.74371219	62.79232016	15.111072684671505	51.15656927353299	14.316143279933032	63.997365463821225	lactose	milk-related
121188	121188	2018-04-20	RASFF Portal	Official	alert	sulphite (29.7 mg/kg - ppm) unauthorised and undeclared in organic chlorella powder from Mongolia or China; via the United Kingdom and via Belgium	herbs and spices	chlorella powder	China	non_EU	Luxembourg	EU	sulphite unauthorised	allergens	sulphite unauthorised: organic chlorella powder	food	2018	04	2018-04	Q2	2018-Q2	103.81907385	36.56176801	6.07182681	49.76724687	112.65331313510868	29.78486812960506	6.14451468181119	49.69324158360389	sulphite	sulphite
121198	121198	2018-04-20	RASFF Portal	Official	alert	sulphite (19.9 mg/kg - ppm) undeclared in organic chlorella powder from China; via Bulgaria and via Belgium	herbs and spices	chlorella powder	China	non_EU	Luxembourg	EU	sulphite undeclared	allergens	sulphite undeclared: organic chlorella powder	food	2018	04	2018-04	Q2	2018-Q2	103.81907385	36.56176801	6.07182681	49.76724687	122.44995373797317	39.413172669898834	5.951841081771891	49.749813308410026	sulphite	sulphite
121201	121201	2018-04-20	RASFF Portal	Official	alert	sulphite (16.4 mg/kg - ppm) undeclared in organic spirulina powder from China; via Bulgaria and via Belgium	dietetic foods; food supplements; fortified foods	spirulina powder	China	non_EU	Luxembourg	EU	sulphite undeclared	allergens	sulphite undeclared: organic spirulina powder	food	2018	04	2018-04	Q2	2018-Q2	103.81907385	36.56176801	6.07182681	49.76724687	87.01180318378513	32.95323885232283	6.300011168928928	49.63283412490838	sulphite	sulphite
121277	121277	2018-04-16	RASFF Portal	Official	border rejection	sulphite (285 mg/kg - ppm) undeclared in fig jam from Syria	confectionery	fig	Syria	non_EU	Malta	non_EU	sulphite undeclared	allergens	sulphite undeclared: fig jam	food	2018	04	2018-04	Q2	2018-Q2	38.50787939	35.02547248	14.40522042	35.92151315	38.45372888197503	35.27454203590609	14.380292029660344	35.88789938678349	sulphite	sulphite
121297	121297	2018-04-13	RASFF Portal	Official	alert	traces of lactoprotein (7.5 mg/kg - ppm) in organic rice pancakes with black chocolate from Belgium; via Germany	cereals and bakery products	bakery product	Belgium	EU	Spain	EU	traces of lactoprotein	allergens	traces of lactoprotein: organic rice pancakes with black chocolate	food	2018	04	2018-04	Q2	2018-Q2	4.64064572	50.63981435	-3.64754874	40.24448626	5.984472931424977	50.398919989025686	-3.5354036559203834	39.908447223758344	lactose	milk-related
121300	121300	2018-04-13	RASFF Portal	Official	alert	presence of gluten in gluten-free ice cream from the Netherlands	ices and desserts	gluten ice cream	Netherlands	EU	Netherlands	EU	presence of gluten	allergens	presence of gluten: glutenfree ice cream	food	2018	04	2018-04	Q2	2018-Q2	5.2814735	52.10080804	5.2814735	52.10080804	4.212491874586437	51.92297238883731	5.437351717664427	51.76207554150598	gluten	gluten-related
121326	121326	2018-04-12	RASFF Portal	Official	alert	undeclared soya (soya lecithin) in ice cream from the United States	ices and desserts	ice cream	United States of America	non_EU	United Kingdom	EU	soya undeclared	allergens	soya undeclared: ice cream	food	2018	04	2018-04	Q2	2018-Q2	-112.46167057	45.67955203	-2.86563362	54.12387156	-95.92017883843619	37.49768221190561	-0.18009141282628782	53.033587032746595	soy	soy
121338	121338	2018-04-11	RASFF Portal	Official	alert	traces of mustard (1.2 mg/kg - ppm) in frozen pizza from Italy	prepared dishes and snacks	bakery product	Italy	EU	Italy	EU	traces of mustard	allergens	traces of mustard: frozen pizza	food	2018	04	2018-04	Q2	2018-Q2	12.07000946	42.79663568	12.07000946	42.79663568	11.067738364944908	46.463353667908635	13.499474335808163	46.55032024935737	mustard	mustard
121349	121349	2018-04-11	RASFF Portal	Official	information for attention	undeclared peanut and almond in dates balls from Denmark	confectionery	date ball	Denmark	EU	Sweden	EU	almond undeclared	allergens	almond undeclared: dates balls	food	2018	04	2018-04	Q2	2018-Q2	10.02799418	55.98126391	16.74371219	62.79232016	9.979600861917467	55.94306836714488	13.409622685552044	62.489541442116746	almond	nuts
121351	121351	2018-04-11	RASFF Portal	Official	border rejection	Clostridium sulphite reducer (2800 CFU/g) in mushrooms in brine from China	fruits and vegetables	mushroom	China	non_EU	Italy	EU	clostridium sulphite reducer	allergens	clostridium sulphite reducer: mushrooms in brine	food	2018	04	2018-04	Q2	2018-Q2	103.81907385	36.56176801	12.07000946	42.79663568	93.57809242732381	36.51881299633081	7.719336101297511	44.0815048011992	sulphite	sulphite
121393	121393	2018-04-05	RASFF Portal	Official	alert	sulphite (36 mg/kg - ppm) undeclared in beer mustard from Poland	fruits and vegetables	mustard	Poland	EU	Ireland	EU	sulphite undeclared	allergens	sulphite undeclared: beer mustard	food	2018	04	2018-04	Q2	2018-Q2	19.39011841	52.12759537	-8.13793167	53.1754426	23.48917504374441	52.79402531071627	-7.086091577906596	54.06652781412839	sulphite	sulphite
121407	121407	2018-04-04	RASFF Portal	Official	information for attention	sulphite undeclared in dried mangoes from the Philippines	fruits and vegetables	mango	Philippines	non_EU	United Kingdom	EU	sulphite undeclared	allergens	sulphite undeclared: dried mangoes	food	2018	04	2018-04	Q2	2018-Q2	122.88392153	11.77539737	-2.86563362	54.12387156	124.53325961488332	12.50650956973152	-5.172017374992436	58.11441293263262	sulphite	sulphite
121415	121415	2018-04-04	RASFF Portal	Official	border rejection	undeclared sulphite (49; 53 mg/kg - ppm) in apricot jam from Syria	fruits and vegetables	apricot	Syria	non_EU	Malta	non_EU	sulphite undeclared	allergens	sulphite undeclared: apricot jam	food	2018	04	2018-04	Q2	2018-Q2	38.50787939	35.02547248	14.40522042	35.92151315	36.84264858256048	33.62416264708822	14.36969566745553	35.88870854024261	sulphite	sulphite
121462	121462	2018-03-28	RASFF Portal	Official	alert	undeclared soya in organic veggie style chicken chunks mislabelled and packed as veggie style beef strips from the Netherlands	poultry meat and poultry meat products	chicken	Netherlands	EU	Denmark	EU	soya undeclared	allergens	soya undeclared: organic veggie style chicken chunks mislabelled and packed as veggie style beef strips	food	2018	03	2018-03	Q1	2018-Q1	5.2814735	52.10080804	10.02799418	55.98126391	4.295747508546395	51.489029835281464	8.68834598629795	55.98454780310103	soy	soy
121463	121463	2018-03-28	RASFF Portal	Official	alert	traces of lactoprotein (5.2 mg/kg - ppm) in lactose-free biscuits with buckwheat and chocolate from Italy	cereals and bakery products	buckwheat	Italy	EU	Slovenia	EU	traces of lactoprotein	allergens	traces of lactoprotein: lactosefree biscuits with buckwheat and chocolate	food	2018	03	2018-03	Q1	2018-Q1	12.07000946	42.79663568	14.8044464	46.11555444	8.431252913682846	40.83827657781609	14.314734016165644	45.89287313336541	lactose	milk-related
121478	121478	2018-03-27	RASFF Portal	Official	alert	unauthorised and undeclared sulphite (18.2 mg/kg - ppm) in canned coconut cream from Thailand; via Sweden	nuts; nut products and seeds	coconut	Thailand	non_EU	Denmark	EU	sulphite unauthorised	allergens	sulphite unauthorised: canned coconut cream	food	2018	03	2018-03	Q1	2018-Q1	101.00288352	15.11816347	10.02799418	55.98126391	100.18707286935106	14.408853921544313	12.067613451158275	55.8070407539204	sulphite	sulphite
121481	121481	2018-03-27	RASFF Portal	Official	alert	undeclared sulphite (33; 35 mg/kg - ppm) in pickled lotus rootlets from Thailand; via Sweden	fruits and vegetables	lotus	Thailand	non_EU	Denmark	EU	sulphite undeclared	allergens	sulphite undeclared: pickled lotus rootlets	food	2018	03	2018-03	Q1	2018-Q1	101.00288352	15.11816347	10.02799418	55.98126391	101.98650023498045	14.429957104103945	10.173169239423789	57.10114548403565	sulphite	sulphite
121509	121509	2018-03-23	RASFF Portal	Official	alert	undeclared mustard and celery in curry powder from South Africa	herbs and spices	curry powder	South Africa	non_EU	United Kingdom	EU	celery undeclared	allergens	celery undeclared: curry powder	food	2018	03	2018-03	Q1	2018-Q1	25.08388384	-29.0003377	-2.86563362	54.12387156	20.618993867166	-30.755882495456635	-0.4395901638671491	53.369215715063916	celery	celery
121521	121521	2018-03-22	RASFF Portal	Official	information for attention	presence of lactoprotein in natural polyfloral honey from China	honey and royal jelly	honey	China	non_EU	Spain	EU	presence of lactoprotein	allergens	presence of lactoprotein: natural polyfloral honey	food	2018	03	2018-03	Q1	2018-Q1	103.81907385	36.56176801	-3.64754874	40.24448626	79.07224468756013	35.028550024507474	-5.740409514277976	38.87372523768853	lactose	milk-related
121543	121543	2018-03-20	RASFF Portal	Official	alert	traces of lactoprotein (> 2.5 mg/kg - ppm) in lactose-free & gluten-free biscuits from Spain	cereals and bakery products	lactose gluten biscuit	Spain	EU	Spain	EU	traces of lactoprotein	allergens	traces of lactoprotein: lactosefree & gluten-free biscuits	food	2018	03	2018-03	Q1	2018-Q1	-3.64754874	40.24448626	-3.64754874	40.24448626	-5.301035425519007	40.01401203068807	1.2463617891729504	38.91170172611755	lactose	milk-related
121568	121568	2018-03-19	RASFF Portal	Official	alert	presence of gluten (>80 mg/kg - ppm) in gluten-free protein linseed and protein powder from Germany	nuts; nut products and seeds	linseed	Germany	EU	Germany	EU	presence of gluten	allergens	presence of gluten: glutenfree protein linseed and protein powder	food	2018	03	2018-03	Q1	2018-Q1	10.38577693	51.10697903	10.38577693	51.10697903	10.670976261131376	54.01797030724845	13.233032088126237	54.19746174577887	gluten	gluten-related
121587	121587	2018-03-16	RASFF Portal	Official	alert	presence of soya in wheat flour from Italy	cereals and bakery products	wheat	Italy	EU	Italy	EU	presence of soya	allergens	presence of soya: wheat flour	food	2018	03	2018-03	Q1	2018-Q1	12.07000946	42.79663568	12.07000946	42.79663568	11.796656866319877	44.69614185985364	12.455419291056451	42.56073253922685	soy	soy
121588	121588	2018-03-16	RASFF Portal	Official	alert	undeclared egg; milk ingredient; soya; wheat and nuts in food supplements from the United Kingdom	dietetic foods; food supplements; fortified foods	food supplement	United Kingdom	EU	United Kingdom	EU	egg undeclared	allergens	egg undeclared: food supplements	food	2018	03	2018-03	Q1	2018-Q1	-2.86563362	54.12387156	-2.86563362	54.12387156	0.057872168998150286	52.48592415861035	-3.053316282684709	50.837756085662505	egg	egg
